year,month,province,tmax
2005,10,Mae Hong Son,30.07872596
2005,11,Mae Hong Son,29.34972957
2005,12,Mae Hong Son,26.59528846
2006,1,Mae Hong Son,27.679375
2006,2,Mae Hong Son,30.81307091
2006,3,Mae Hong Son,34.06832332
2006,4,Mae Hong Son,34.27932692
2006,5,Mae Hong Son,30.43904447
2006,6,Mae Hong Son,29.83628005
2006,7,Mae Hong Son,28.22339543
2006,8,Mae Hong Son,28.44874399
2006,9,Mae Hong Son,28.92005409
2006,10,Mae Hong Son,29.30477163
2006,11,Mae Hong Son,30.13102163
2006,12,Mae Hong Son,27.64503606
2007,1,Mae Hong Son,27.52278846
2007,2,Mae Hong Son,30.16051683
2007,3,Mae Hong Son,34.00361178
2007,4,Mae Hong Son,34.48144832
2007,5,Mae Hong Son,29.82767428
2007,6,Mae Hong Son,30.07642428
2007,7,Mae Hong Son,28.43934495
2007,8,Mae Hong Son,28.83024038
2007,9,Mae Hong Son,28.95326322
2007,10,Mae Hong Son,28.68545673
2007,11,Mae Hong Son,27.26597957
2007,12,Mae Hong Son,28.64413462
2008,1,Mae Hong Son,28.06736779
2008,2,Mae Hong Son,28.47123197
2008,3,Mae Hong Son,32.58456731
2008,4,Mae Hong Son,34.01685096
2008,5,Mae Hong Son,29.83921274
2008,6,Mae Hong Son,29.00594952
2008,7,Mae Hong Son,28.62527644
2008,8,Mae Hong Son,28.63960337
2008,9,Mae Hong Son,29.04932091
2008,10,Mae Hong Son,29.21990385
2008,11,Mae Hong Son,28.24464543
2008,12,Mae Hong Son,26.57945913
2009,1,Mae Hong Son,26.29616587
2009,2,Mae Hong Son,31.93653245
2009,3,Mae Hong Son,32.69091346
2009,4,Mae Hong Son,33.5793149
2009,5,Mae Hong Son,31.17121394
2009,6,Mae Hong Son,29.07760216
2009,7,Mae Hong Son,28.5780649
2009,8,Mae Hong Son,29.70155649
2009,9,Mae Hong Son,29.88933293
2009,10,Mae Hong Son,30.00471154
2009,11,Mae Hong Son,29.37623798
2009,12,Mae Hong Son,28.34603365
2010,1,Mae Hong Son,28.28374399
2010,2,Mae Hong Son,32.25756611
2010,3,Mae Hong Son,33.87215745
2010,4,Mae Hong Son,36.78692308
2010,5,Mae Hong Son,34.43110577
2010,6,Mae Hong Son,31.44301082
2010,7,Mae Hong Son,29.63442909
2010,8,Mae Hong Son,28.57424279
2010,9,Mae Hong Son,29.28459135
2010,10,Mae Hong Son,28.52773438
2010,11,Mae Hong Son,29.27736779
2010,12,Mae Hong Son,27.75028846
2011,1,Mae Hong Son,26.31131611
2011,2,Mae Hong Son,30.71808894
2011,3,Mae Hong Son,30.77347957
2011,4,Mae Hong Son,32.39805889
2011,5,Mae Hong Son,30.37402644
2011,6,Mae Hong Son,29.17236779
2011,7,Mae Hong Son,28.86149639
2011,8,Mae Hong Son,28.43821514
2011,9,Mae Hong Son,28.90944111
2011,10,Mae Hong Son,29.03473558
2011,11,Mae Hong Son,29.66827524
2011,12,Mae Hong Son,26.79824519
2012,1,Mae Hong Son,28.23771034
2012,2,Mae Hong Son,31.57831731
2012,3,Mae Hong Son,33.23555889
2012,4,Mae Hong Son,34.460625
2012,5,Mae Hong Son,32.02326923
2012,6,Mae Hong Son,29.69418269
2012,7,Mae Hong Son,28.38402644
2012,8,Mae Hong Son,29.08732572
2012,9,Mae Hong Son,29.10936298
2012,10,Mae Hong Son,30.30895433
2012,11,Mae Hong Son,30.14666466
2012,12,Mae Hong Son,29.39330529
2013,1,Mae Hong Son,27.53821514
2013,2,Mae Hong Son,31.52163462
2013,3,Mae Hong Son,33.53927284
2013,4,Mae Hong Son,35.79417668
2013,5,Mae Hong Son,32.59186298
2013,6,Mae Hong Son,30.08646635
2013,7,Mae Hong Son,28.59778846
2013,8,Mae Hong Son,28.97909255
2013,9,Mae Hong Son,29.0038762
2013,10,Mae Hong Son,28.76550481
2013,11,Mae Hong Son,29.41558293
2013,12,Mae Hong Son,24.89354567
2014,1,Mae Hong Son,26.15953726
2014,2,Mae Hong Son,30.67927885
2014,3,Mae Hong Son,34.07284856
2014,4,Mae Hong Son,35.39110577
2014,5,Mae Hong Son,33.00349159
2014,6,Mae Hong Son,30.39301082
2014,7,Mae Hong Son,29.34303486
2014,8,Mae Hong Son,28.92558293
2014,9,Mae Hong Son,29.69748197
2014,10,Mae Hong Son,29.90388221
2014,11,Mae Hong Son,29.69503606
2014,12,Mae Hong Son,27.86011418
2015,1,Mae Hong Son,26.68864784
2015,2,Mae Hong Son,30.50824519
2015,3,Mae Hong Son,33.39344952
2015,4,Mae Hong Son,34.61226563
2015,5,Mae Hong Son,33.86961538
2015,6,Mae Hong Son,31.91522236
2015,7,Mae Hong Son,29.73570313
2015,8,Mae Hong Son,29.85905649
2015,9,Mae Hong Son,29.84983173
2015,10,Mae Hong Son,29.74327524
2015,11,Mae Hong Son,30.69734375
2015,12,Mae Hong Son,28.30435096
2016,1,Mae Hong Son,26.97205529
2016,2,Mae Hong Son,29.6406851
2016,3,Mae Hong Son,34.49429087
2016,4,Mae Hong Son,37.25210337
2016,5,Mae Hong Son,33.89723558
2016,6,Mae Hong Son,30.11959135
2016,7,Mae Hong Son,29.07019231
2016,8,Mae Hong Son,29.41911058
2016,9,Mae Hong Son,29.43888221
2016,10,Mae Hong Son,29.94561298
2016,11,Mae Hong Son,30.17391827
2016,12,Mae Hong Son,27.97301683
2017,1,Mae Hong Son,27.38575721
2017,2,Mae Hong Son,30.52728365
2017,3,Mae Hong Son,33.28888221
2017,4,Mae Hong Son,33.89230769
2017,5,Mae Hong Son,31.64338942
2017,6,Mae Hong Son,29.92241587
2017,7,Mae Hong Son,28.93143029
2017,8,Mae Hong Son,29.15420673
2017,9,Mae Hong Son,29.87079327
2017,10,Mae Hong Son,29.26177885
2017,11,Mae Hong Son,29.0265625
2017,12,Mae Hong Son,27.22055288
2018,1,Mae Hong Son,26.90510817
2018,2,Mae Hong Son,29.48774038
2018,3,Mae Hong Son,32.65036058
2018,4,Mae Hong Son,33.20408654
2018,5,Mae Hong Son,31.45739183
2018,6,Mae Hong Son,29.18563702
2018,7,Mae Hong Son,28.53888221
2018,8,Mae Hong Son,28.63257212
2018,9,Mae Hong Son,29.73046875
2018,10,Mae Hong Son,29.86213942
2018,11,Mae Hong Son,29.83407452
2018,12,Mae Hong Son,28.18491587
2019,1,Mae Hong Son,29.7844351
2019,2,Mae Hong Son,32.60186298
2019,3,Mae Hong Son,34.93305288
2019,4,Mae Hong Son,37.16268029
2019,5,Mae Hong Son,33.98792067
2019,6,Mae Hong Son,31.11280048
2019,7,Mae Hong Son,29.58575721
2019,8,Mae Hong Son,29.24879808
2019,9,Mae Hong Son,29.56496394
2019,10,Mae Hong Son,30.12415865
2019,11,Mae Hong Son,29.65378606
2019,12,Mae Hong Son,27.34362981
2020,1,Mae Hong Son,28.95691106
2020,2,Mae Hong Son,32.11454327
2020,3,Mae Hong Son,34.97692308
2020,4,Mae Hong Son,35.86171875
2020,5,Mae Hong Son,33.48010817
2020,6,Mae Hong Son,30.66159856
2020,7,Mae Hong Son,30.08094952
2020,8,Mae Hong Son,29.24242788
2020,9,Mae Hong Son,30.09885817
2020,10,Mae Hong Son,29.6421875
2020,11,Mae Hong Son,30.01899038
2020,12,Mae Hong Son,28.84405048
2021,1,Mae Hong Son,29.29897837
2021,2,Mae Hong Son,31.74278846
2021,3,Mae Hong Son,35.06286058
2021,4,Mae Hong Son,33.7249399
2021,5,Mae Hong Son,32.77836538
2021,6,Mae Hong Son,29.98125
2021,7,Mae Hong Son,29.353125
2021,8,Mae Hong Son,29.70895433
2021,9,Mae Hong Son,29.41213942
2021,10,Mae Hong Son,29.73491587
2021,11,Mae Hong Son,30.3765625
2021,12,Mae Hong Son,28.01274038
2022,1,Mae Hong Son,28.42548077
2022,2,Mae Hong Son,30.84200721
2022,3,Mae Hong Son,34.88641827
2022,4,Mae Hong Son,34.30727163
2022,5,Mae Hong Son,31.45751202
2022,6,Mae Hong Son,29.93125
2022,7,Mae Hong Son,29.78918269
2022,8,Mae Hong Son,29.4405649
2022,9,Mae Hong Son,29.28774038
2022,10,Mae Hong Son,29.54519231
2022,11,Mae Hong Son,30.19272837
2022,12,Mae Hong Son,29.38263221
2003,1,Maha Sarakham,30.22862069
2003,2,Maha Sarakham,33.19146552
2003,3,Maha Sarakham,33.96372845
2003,4,Maha Sarakham,36.9825
2003,5,Maha Sarakham,35.91739224
2003,6,Maha Sarakham,33.98185345
2003,7,Maha Sarakham,32.93834052
2003,8,Maha Sarakham,32.81278017
2003,9,Maha Sarakham,31.72467672
2003,10,Maha Sarakham,31.99342672
2003,11,Maha Sarakham,32.85230603
2003,12,Maha Sarakham,29.13618534
2004,1,Maha Sarakham,31.4805819
2004,2,Maha Sarakham,31.27775862
2004,3,Maha Sarakham,36.04099138
2004,4,Maha Sarakham,37.02730603
2004,5,Maha Sarakham,34.92237069
2004,6,Maha Sarakham,33.22512931
2004,7,Maha Sarakham,32.7206681
2004,8,Maha Sarakham,32.356875
2004,9,Maha Sarakham,31.85239224
2004,10,Maha Sarakham,32.08122845
2004,11,Maha Sarakham,32.53280172
2004,12,Maha Sarakham,30.54060345
2005,1,Maha Sarakham,31.17260776
2005,2,Maha Sarakham,35.17413793
2005,3,Maha Sarakham,35.00657328
2005,4,Maha Sarakham,36.50372845
2005,5,Maha Sarakham,35.42618534
2005,6,Maha Sarakham,33.92502155
2005,7,Maha Sarakham,32.99400862
2005,8,Maha Sarakham,32.52144397
2005,9,Maha Sarakham,31.81836207
2005,10,Maha Sarakham,31.19344828
2005,11,Maha Sarakham,31.39618534
2005,12,Maha Sarakham,28.6406681
2006,1,Maha Sarakham,31.18829741
2006,2,Maha Sarakham,32.9493319
2006,3,Maha Sarakham,34.89523707
2006,4,Maha Sarakham,35.09260776
2006,5,Maha Sarakham,33.7712931
2006,6,Maha Sarakham,33.39299569
2006,7,Maha Sarakham,32.20915948
2006,8,Maha Sarakham,31.63107759
2006,9,Maha Sarakham,31.48446121
2006,10,Maha Sarakham,31.54661638
2006,11,Maha Sarakham,32.30301724
2006,12,Maha Sarakham,29.91064655
2007,1,Maha Sarakham,30.07515086
2007,2,Maha Sarakham,33.17877155
2007,3,Maha Sarakham,35.31732759
2007,4,Maha Sarakham,35.67758621
2007,5,Maha Sarakham,32.96211207
2007,6,Maha Sarakham,33.83471983
2007,7,Maha Sarakham,32.88219828
2007,8,Maha Sarakham,31.65467672
2007,9,Maha Sarakham,31.40413793
2007,10,Maha Sarakham,30.53872845
2007,11,Maha Sarakham,29.46295259
2007,12,Maha Sarakham,30.97926724
2008,1,Maha Sarakham,30.40801724
2008,2,Maha Sarakham,30.220625
2008,3,Maha Sarakham,34.51954741
2008,4,Maha Sarakham,35.17101293
2008,5,Maha Sarakham,32.58859914
2008,6,Maha Sarakham,32.56545259
2008,7,Maha Sarakham,32.43950431
2008,8,Maha Sarakham,31.81528017
2008,9,Maha Sarakham,30.98446121
2008,10,Maha Sarakham,31.69655172
2008,11,Maha Sarakham,29.6219181
2008,12,Maha Sarakham,28.43887931
2009,1,Maha Sarakham,28.68075431
2009,2,Maha Sarakham,33.79213362
2009,3,Maha Sarakham,34.29456897
2009,4,Maha Sarakham,35.31230603
2009,5,Maha Sarakham,33.59237069
2009,6,Maha Sarakham,32.99877155
2009,7,Maha Sarakham,32.083125
2009,8,Maha Sarakham,32.71956897
2009,9,Maha Sarakham,31.62788793
2009,10,Maha Sarakham,31.98217672
2009,11,Maha Sarakham,30.94131466
2009,12,Maha Sarakham,31.02657328
2010,1,Maha Sarakham,30.56297414
2010,2,Maha Sarakham,33.74271552
2010,3,Maha Sarakham,35.74213362
2010,4,Maha Sarakham,37.29463362
2010,5,Maha Sarakham,36.02939655
2010,6,Maha Sarakham,34.67948276
2010,7,Maha Sarakham,32.9612069
2010,8,Maha Sarakham,31.45456897
2010,9,Maha Sarakham,31.7475
2010,10,Maha Sarakham,30.583125
2010,11,Maha Sarakham,30.8294181
2010,12,Maha Sarakham,30.33851293
2011,1,Maha Sarakham,29.37961207
2011,2,Maha Sarakham,32.34844828
2011,3,Maha Sarakham,32.27228448
2011,4,Maha Sarakham,34.55383621
2011,5,Maha Sarakham,33.82125
2011,6,Maha Sarakham,32.77853448
2011,7,Maha Sarakham,32.4700431
2011,8,Maha Sarakham,31.51635776
2011,9,Maha Sarakham,30.47142241
2011,10,Maha Sarakham,30.95801724
2011,11,Maha Sarakham,31.76217672
2011,12,Maha Sarakham,28.94032328
2012,1,Maha Sarakham,30.66752155
2012,2,Maha Sarakham,33.51724138
2012,3,Maha Sarakham,35.16114224
2012,4,Maha Sarakham,35.9124569
2012,5,Maha Sarakham,34.34838362
2012,6,Maha Sarakham,32.75107759
2012,7,Maha Sarakham,32.26758621
2012,8,Maha Sarakham,31.99325431
2012,9,Maha Sarakham,31.32232759
2012,10,Maha Sarakham,32.36090517
2012,11,Maha Sarakham,32.69713362
2012,12,Maha Sarakham,31.92564655
2013,1,Maha Sarakham,30.67767241
2013,2,Maha Sarakham,34.10032328
2013,3,Maha Sarakham,35.56297414
2013,4,Maha Sarakham,36.60931034
2013,5,Maha Sarakham,35.04730603
2013,6,Maha Sarakham,33.01465517
2013,7,Maha Sarakham,32.07515086
2013,8,Maha Sarakham,31.95079741
2013,9,Maha Sarakham,30.68894397
2013,10,Maha Sarakham,30.97840517
2013,11,Maha Sarakham,31.41418103
2013,12,Maha Sarakham,27.22844828
2014,1,Maha Sarakham,28.96948276
2014,2,Maha Sarakham,32.48476293
2014,3,Maha Sarakham,35.69047414
2014,4,Maha Sarakham,35.87392241
2014,5,Maha Sarakham,35.49288793
2014,6,Maha Sarakham,33.76678879
2014,7,Maha Sarakham,32.56196121
2014,8,Maha Sarakham,32.07538793
2014,9,Maha Sarakham,31.73204741
2014,10,Maha Sarakham,31.83463362
2014,11,Maha Sarakham,32.21668103
2014,12,Maha Sarakham,30.02532328
2015,1,Maha Sarakham,29.77581897
2015,2,Maha Sarakham,32.22217672
2015,3,Maha Sarakham,35.45459052
2015,4,Maha Sarakham,35.98090517
2015,5,Maha Sarakham,36.31161638
2015,6,Maha Sarakham,35.00140086
2015,7,Maha Sarakham,33.02551724
2015,8,Maha Sarakham,32.53170259
2015,9,Maha Sarakham,31.98474138
2015,10,Maha Sarakham,31.79168103
2015,11,Maha Sarakham,32.99993534
2015,12,Maha Sarakham,31.41
2016,1,Maha Sarakham,30.41206897
2016,2,Maha Sarakham,32.4325431
2016,3,Maha Sarakham,36.36896552
2016,4,Maha Sarakham,38.66206897
2016,5,Maha Sarakham,36.40862069
2016,6,Maha Sarakham,33.44719828
2016,7,Maha Sarakham,33.08211207
2016,8,Maha Sarakham,31.95237069
2016,9,Maha Sarakham,31.80646552
2016,10,Maha Sarakham,31.80409483
2016,11,Maha Sarakham,32.33836207
2016,12,Maha Sarakham,30.21530172
2017,1,Maha Sarakham,30.68900862
2017,2,Maha Sarakham,33.00323276
2017,3,Maha Sarakham,34.79008621
2017,4,Maha Sarakham,35.27543103
2017,5,Maha Sarakham,33.73275862
2017,6,Maha Sarakham,33.2387931
2017,7,Maha Sarakham,31.41573276
2017,8,Maha Sarakham,32.36163793
2017,9,Maha Sarakham,32.38685345
2017,10,Maha Sarakham,31.40840517
2017,11,Maha Sarakham,31.03836207
2017,12,Maha Sarakham,29.40538793
2018,1,Maha Sarakham,30.47025862
2018,2,Maha Sarakham,31.6950431
2018,3,Maha Sarakham,34.26767241
2018,4,Maha Sarakham,34.56142241
2018,5,Maha Sarakham,33.84913793
2018,6,Maha Sarakham,33.04719828
2018,7,Maha Sarakham,31.95258621
2018,8,Maha Sarakham,31.26508621
2018,9,Maha Sarakham,32.01659483
2018,10,Maha Sarakham,32.72306034
2018,11,Maha Sarakham,32.26681034
2018,12,Maha Sarakham,31.54698276
2019,1,Maha Sarakham,32.70409483
2019,2,Maha Sarakham,35.87306034
2019,3,Maha Sarakham,37.47284483
2019,4,Maha Sarakham,37.8262931
2019,5,Maha Sarakham,35.32974138
2019,6,Maha Sarakham,34.91767241
2019,7,Maha Sarakham,33.9987069
2019,8,Maha Sarakham,32.32327586
2019,9,Maha Sarakham,31.88685345
2019,10,Maha Sarakham,32.50021552
2019,11,Maha Sarakham,31.56896552
2019,12,Maha Sarakham,30.23038793
2020,1,Maha Sarakham,32.62306034
2020,2,Maha Sarakham,32.9987069
2020,3,Maha Sarakham,36.26465517
2020,4,Maha Sarakham,35.82715517
2020,5,Maha Sarakham,36.52198276
2020,6,Maha Sarakham,34.10603448
2020,7,Maha Sarakham,33.57392241
2020,8,Maha Sarakham,32.1049569
2020,9,Maha Sarakham,32.35409483
2020,10,Maha Sarakham,30.00366379
2020,11,Maha Sarakham,31.39094828
2020,12,Maha Sarakham,29.8112069
2021,1,Maha Sarakham,28.73706897
2021,2,Maha Sarakham,31.76271552
2021,3,Maha Sarakham,35.35021552
2021,4,Maha Sarakham,34.89375
2021,5,Maha Sarakham,35.08534483
2021,6,Maha Sarakham,33.83599138
2021,7,Maha Sarakham,32.90086207
2021,8,Maha Sarakham,32.91271552
2021,9,Maha Sarakham,31.41163793
2021,10,Maha Sarakham,31.52521552
2021,11,Maha Sarakham,31.57176724
2021,12,Maha Sarakham,29.67780172
2022,1,Maha Sarakham,31.57306034
2022,2,Maha Sarakham,31.68340517
2022,3,Maha Sarakham,35.04137931
2022,4,Maha Sarakham,34.28943966
2022,5,Maha Sarakham,33.35538793
2022,6,Maha Sarakham,34.28211207
2022,7,Maha Sarakham,32.77737069
2022,8,Maha Sarakham,32.11056034
2022,9,Maha Sarakham,31.35969828
2022,10,Maha Sarakham,30.71918103
2022,11,Maha Sarakham,32.39181034
2022,12,Maha Sarakham,29.3325431
2003,1,Mukdahan,29.59542929
2003,2,Mukdahan,32.38270202
2003,3,Mukdahan,33.64580808
2003,4,Mukdahan,36.28631313
2003,5,Mukdahan,34.96694444
2003,6,Mukdahan,32.44818182
2003,7,Mukdahan,31.65689394
2003,8,Mukdahan,31.73386364
2003,9,Mukdahan,31.07815657
2003,10,Mukdahan,31.9255303
2003,11,Mukdahan,31.58505051
2003,12,Mukdahan,28.32835859
2004,1,Mukdahan,30.71540404
2004,2,Mukdahan,30.31891414
2004,3,Mukdahan,35.45742424
2004,4,Mukdahan,36.1390404
2004,5,Mukdahan,33.98242424
2004,6,Mukdahan,31.70083333
2004,7,Mukdahan,31.25861111
2004,8,Mukdahan,31.22058081
2004,9,Mukdahan,31.25305556
2004,10,Mukdahan,32.02010101
2004,11,Mukdahan,31.6339899
2004,12,Mukdahan,29.74691919
2005,1,Mukdahan,30.58568182
2005,2,Mukdahan,34.25285354
2005,3,Mukdahan,34.42530303
2005,4,Mukdahan,35.61121212
2005,5,Mukdahan,34.19646465
2005,6,Mukdahan,32.38921717
2005,7,Mukdahan,31.60787879
2005,8,Mukdahan,31.38136364
2005,9,Mukdahan,31.25497475
2005,10,Mukdahan,30.30679293
2005,11,Mukdahan,30.51830808
2005,12,Mukdahan,27.85787879
2006,1,Mukdahan,30.33497475
2006,2,Mukdahan,32.2164899
2006,3,Mukdahan,34.43737374
2006,4,Mukdahan,34.32765152
2006,5,Mukdahan,33.03103535
2006,6,Mukdahan,31.88914141
2006,7,Mukdahan,30.80136364
2006,8,Mukdahan,30.51762626
2006,9,Mukdahan,31.02833333
2006,10,Mukdahan,31.20772727
2006,11,Mukdahan,31.43265152
2006,12,Mukdahan,29.20368687
2007,1,Mukdahan,29.20818182
2007,2,Mukdahan,32.3045202
2007,3,Mukdahan,34.72782828
2007,4,Mukdahan,35.07229798
2007,5,Mukdahan,32.0729798
2007,6,Mukdahan,32.23161616
2007,7,Mukdahan,31.53482323
2007,8,Mukdahan,30.55623737
2007,9,Mukdahan,30.86929293
2007,10,Mukdahan,30.28005051
2007,11,Mukdahan,28.64866162
2007,12,Mukdahan,30.29863636
2008,1,Mukdahan,29.80565657
2008,2,Mukdahan,29.48704545
2008,3,Mukdahan,34.17676768
2008,4,Mukdahan,34.77159091
2008,5,Mukdahan,31.65141414
2008,6,Mukdahan,31.12340909
2008,7,Mukdahan,31.16242424
2008,8,Mukdahan,30.82517677
2008,9,Mukdahan,30.40901515
2008,10,Mukdahan,31.54204545
2008,11,Mukdahan,28.85530303
2008,12,Mukdahan,27.79275253
2009,1,Mukdahan,28.08823232
2009,2,Mukdahan,32.95719697
2009,3,Mukdahan,33.87911616
2009,4,Mukdahan,34.67474747
2009,5,Mukdahan,32.78694444
2009,6,Mukdahan,31.63616162
2009,7,Mukdahan,30.83222222
2009,8,Mukdahan,31.55191919
2009,9,Mukdahan,31.12866162
2009,10,Mukdahan,31.96285354
2009,11,Mukdahan,30.25439394
2009,12,Mukdahan,30.53747475
2010,1,Mukdahan,30.05358586
2010,2,Mukdahan,33.01265152
2010,3,Mukdahan,35.48919192
2010,4,Mukdahan,36.56891414
2010,5,Mukdahan,35.02270202
2010,6,Mukdahan,33.25694444
2010,7,Mukdahan,31.72525253
2010,8,Mukdahan,30.53901515
2010,9,Mukdahan,31.39161616
2010,10,Mukdahan,30.6090404
2010,11,Mukdahan,30.00512626
2010,12,Mukdahan,29.9555303
2011,1,Mukdahan,28.75921717
2011,2,Mukdahan,31.45027778
2011,3,Mukdahan,31.88964646
2011,4,Mukdahan,34.10007576
2011,5,Mukdahan,33.13343434
2011,6,Mukdahan,31.39020202
2011,7,Mukdahan,31.31464646
2011,8,Mukdahan,30.5690404
2011,9,Mukdahan,29.80429293
2011,10,Mukdahan,30.71984848
2011,11,Mukdahan,30.8789899
2011,12,Mukdahan,28.30684343
2012,1,Mukdahan,29.9645202
2012,2,Mukdahan,32.78462121
2012,3,Mukdahan,34.69267677
2012,4,Mukdahan,35.22714646
2012,5,Mukdahan,33.56199495
2012,6,Mukdahan,31.26646465
2012,7,Mukdahan,31.01732323
2012,8,Mukdahan,30.98818182
2012,9,Mukdahan,30.9285101
2012,10,Mukdahan,32.24426768
2012,11,Mukdahan,31.94012626
2012,12,Mukdahan,31.50234848
2013,1,Mukdahan,30.06340909
2013,2,Mukdahan,33.3939899
2013,3,Mukdahan,35.05545455
2013,4,Mukdahan,35.88494949
2013,5,Mukdahan,33.98641414
2013,6,Mukdahan,31.61856061
2013,7,Mukdahan,31.01106061
2013,8,Mukdahan,30.72861111
2013,9,Mukdahan,29.95800505
2013,10,Mukdahan,30.74747475
2013,11,Mukdahan,30.38537879
2013,12,Mukdahan,26.54873737
2014,1,Mukdahan,28.31969697
2014,2,Mukdahan,31.70414141
2014,3,Mukdahan,35.27414141
2014,4,Mukdahan,35.00775253
2014,5,Mukdahan,34.54
2014,6,Mukdahan,32.34858586
2014,7,Mukdahan,31.04239899
2014,8,Mukdahan,30.965
2014,9,Mukdahan,31.12328283
2014,10,Mukdahan,31.63085859
2014,11,Mukdahan,31.18565657
2014,12,Mukdahan,29.32444444
2015,1,Mukdahan,29.42739899
2015,2,Mukdahan,31.38093434
2015,3,Mukdahan,35.12426768
2015,4,Mukdahan,35.26065657
2015,5,Mukdahan,35.23888889
2015,6,Mukdahan,33.52714646
2015,7,Mukdahan,31.41429293
2015,8,Mukdahan,31.39419192
2015,9,Mukdahan,31.34164141
2015,10,Mukdahan,31.49681818
2015,11,Mukdahan,32.09388889
2015,12,Mukdahan,30.76464646
2016,1,Mukdahan,29.64772727
2016,2,Mukdahan,31.48686869
2016,3,Mukdahan,35.81338384
2016,4,Mukdahan,37.94772727
2016,5,Mukdahan,35.36388889
2016,6,Mukdahan,32.05429293
2016,7,Mukdahan,31.63358586
2016,8,Mukdahan,30.84419192
2016,9,Mukdahan,31.10909091
2016,10,Mukdahan,31.47121212
2016,11,Mukdahan,31.19646465
2016,12,Mukdahan,29.53964646
2017,1,Mukdahan,30.06363636
2017,2,Mukdahan,32.10126263
2017,3,Mukdahan,34.26414141
2017,4,Mukdahan,34.49393939
2017,5,Mukdahan,32.83636364
2017,6,Mukdahan,31.77828283
2017,7,Mukdahan,30.02575758
2017,8,Mukdahan,31.26994949
2017,9,Mukdahan,31.78737374
2017,10,Mukdahan,31.26111111
2017,11,Mukdahan,30.15479798
2017,12,Mukdahan,28.68510101
2018,1,Mukdahan,29.79494949
2018,2,Mukdahan,30.83156566
2018,3,Mukdahan,33.80909091
2018,4,Mukdahan,33.88787879
2018,5,Mukdahan,32.96010101
2018,6,Mukdahan,31.625
2018,7,Mukdahan,30.6010101
2018,8,Mukdahan,30.22020202
2018,9,Mukdahan,31.43409091
2018,10,Mukdahan,32.42979798
2018,11,Mukdahan,31.37424242
2018,12,Mukdahan,30.81338384
2019,1,Mukdahan,31.93813131
2019,2,Mukdahan,35.4969697
2019,3,Mukdahan,37.06843434
2019,4,Mukdahan,37.53459596
2019,5,Mukdahan,34.47651515
2019,6,Mukdahan,33.83055556
2019,7,Mukdahan,32.41893939
2019,8,Mukdahan,31.29015152
2019,9,Mukdahan,31.58459596
2019,10,Mukdahan,32.87070707
2019,11,Mukdahan,30.92424242
2019,12,Mukdahan,30.00707071
2020,1,Mukdahan,31.99343434
2020,2,Mukdahan,32.70808081
2020,3,Mukdahan,36.06035354
2020,4,Mukdahan,34.89141414
2020,5,Mukdahan,35.85782828
2020,6,Mukdahan,33.09191919
2020,7,Mukdahan,32.67247475
2020,8,Mukdahan,31.35126263
2020,9,Mukdahan,32.16439394
2020,10,Mukdahan,29.75984848
2020,11,Mukdahan,30.37424242
2020,12,Mukdahan,28.78989899
2021,1,Mukdahan,27.98308081
2021,2,Mukdahan,31.64646465
2021,3,Mukdahan,35.44494949
2021,4,Mukdahan,35.51691919
2021,5,Mukdahan,35.04545455
2021,6,Mukdahan,32.96919192
2021,7,Mukdahan,32.16818182
2021,8,Mukdahan,32.43888889
2021,9,Mukdahan,31.28282828
2021,10,Mukdahan,31.17323232
2021,11,Mukdahan,30.325
2021,12,Mukdahan,28.93358586
2022,1,Mukdahan,31.29924242
2022,2,Mukdahan,30.60353535
2022,3,Mukdahan,35.13686869
2022,4,Mukdahan,33.55631313
2022,5,Mukdahan,32.04772727
2022,6,Mukdahan,32.79318182
2022,7,Mukdahan,32.10050505
2022,8,Mukdahan,31.32651515
2022,9,Mukdahan,31.16919192
2022,10,Mukdahan,30.44141414
2022,11,Mukdahan,31.98964646
2022,12,Mukdahan,28.6010101
2003,1,Nakhon Nayok,30.85384615
2003,2,Nakhon Nayok,33.12142857
2003,3,Nakhon Nayok,33.14412088
2003,4,Nakhon Nayok,35.61489011
2003,5,Nakhon Nayok,34.5567033
2003,6,Nakhon Nayok,33.12637363
2003,7,Nakhon Nayok,31.70016484
2003,8,Nakhon Nayok,31.96340659
2003,9,Nakhon Nayok,31.38967033
2003,10,Nakhon Nayok,31.60813187
2003,11,Nakhon Nayok,32.93054945
2003,12,Nakhon Nayok,30.36972527
2004,1,Nakhon Nayok,31.81868132
2004,2,Nakhon Nayok,31.40021978
2004,3,Nakhon Nayok,34.89379121
2004,4,Nakhon Nayok,36.14082418
2004,5,Nakhon Nayok,33.87192308
2004,6,Nakhon Nayok,32.44928571
2004,7,Nakhon Nayok,32.12516484
2004,8,Nakhon Nayok,31.63653846
2004,9,Nakhon Nayok,31.60714286
2004,10,Nakhon Nayok,31.42126374
2004,11,Nakhon Nayok,32.50010989
2004,12,Nakhon Nayok,30.87197802
2005,1,Nakhon Nayok,31.23741758
2005,2,Nakhon Nayok,34.17445055
2005,3,Nakhon Nayok,33.97346154
2005,4,Nakhon Nayok,35.10807692
2005,5,Nakhon Nayok,34.95967033
2005,6,Nakhon Nayok,33.05549451
2005,7,Nakhon Nayok,32.05516484
2005,8,Nakhon Nayok,31.90263736
2005,9,Nakhon Nayok,31.39362637
2005,10,Nakhon Nayok,31.52159341
2005,11,Nakhon Nayok,30.93186813
