year,month,province,soil
2023,4,Nan,81.04656616415411
2023,5,Nan,66.16264656616417
2023,6,Nan,60.97721943048577
2023,7,Nan,71.17705192629816
2023,8,Nan,140.64891122278058
2023,9,Nan,268.0743718592965
2023,10,Nan,283.59212730318256
2023,11,Nan,237.3996649916248
2023,12,Nan,199.12328308207705
2023,1,Narathiwat,172.3464114832536
2023,2,Narathiwat,166.05598086124405
2023,3,Narathiwat,109.1617224880383
2023,4,Narathiwat,76.87464114832537
2023,5,Narathiwat,86.1574162679426
2023,6,Narathiwat,126.69234449760766
2023,7,Narathiwat,155.98995215311007
2023,8,Narathiwat,172.16459330143542
2023,9,Narathiwat,172.3464114832536
2023,10,Narathiwat,172.3464114832536
2023,11,Narathiwat,172.3464114832536
2023,12,Narathiwat,172.3464114832536
2023,1,Nong Bua Lam Phu,79.76565656565657
2023,2,Nong Bua Lam Phu,57.17171717171717
2023,3,Nong Bua Lam Phu,45.05454545454546
2023,4,Nong Bua Lam Phu,37.35353535353536
2023,5,Nong Bua Lam Phu,31.97777777777777
2023,6,Nong Bua Lam Phu,36.83131313131313
2023,7,Nong Bua Lam Phu,33.57878787878788
2023,8,Nong Bua Lam Phu,39.21111111111111
2023,9,Nong Bua Lam Phu,211.2757575757576
2023,10,Nong Bua Lam Phu,221.2772727272728
2023,11,Nong Bua Lam Phu,156.92828282828285
2023,12,Nong Bua Lam Phu,105.80858585858589
2023,1,Nong Khai,111.27232704402516
2023,2,Nong Khai,81.04088050314465
2023,3,Nong Khai,60.27106918238994
2023,4,Nong Khai,48.34213836477988
2023,5,Nong Khai,40.58930817610063
2023,6,Nong Khai,181.0245283018868
2023,7,Nong Khai,234.06666666666663
2023,8,Nong Khai,271.91257861635216
2023,9,Nong Khai,279.37106918239
2023,10,Nong Khai,273.3264150943396
2023,11,Nong Khai,207.0798742138365
2023,12,Nong Khai,155.01446540880505
2023,1,Nonthaburi,148.609375
2023,2,Nonthaburi,113.771875
