province,year,month,wettest_quarter_month
Satun,2020,1,10.0
Satun,2020,2,16.0
Satun,2020,3,34.0
Satun,2020,4,109.0
Satun,2020,5,232.0
Satun,2020,6,214.0
Satun,2020,7,229.0
Satun,2020,8,127.0
Satun,2020,9,295.0
Satun,2020,10,340.0
Satun,2020,11,256.0
Satun,2020,12,196.0
Satun,2021,1,55.0
Satun,2021,2,1.0
Satun,2021,3,52.0
Satun,2021,4,208.0
Satun,2021,5,196.0
Satun,2021,6,118.0
Satun,2021,7,154.0
Satun,2021,8,268.0
Satun,2021,9,241.0
Satun,2021,10,211.0
Satun,2021,11,436.0
Satun,2021,12,82.0
Satun,2022,1,19.0
Satun,2022,2,166.0
Satun,2022,3,139.0
Satun,2022,4,151.0
Satun,2022,5,211.0
Satun,2022,6,250.0
Satun,2022,7,157.0
Satun,2022,8,202.0
Satun,2022,9,175.0
Satun,2022,10,280.0
Satun,2022,11,295.0
Satun,2022,12,403.0
Satun,2023,1,133.0
Satun,2023,2,31.0
Satun,2023,3,34.0
Satun,2023,4,94.0
Satun,2023,5,163.0
Satun,2023,6,157.0
Satun,2023,7,220.0
Satun,2023,8,205.0
Satun,2023,9,310.0
Satun,2023,10,292.0
Satun,2023,11,340.0
Satun,2023,12,169.0
Si Sa Ket,2003,1,-2.0
Si Sa Ket,2003,2,10.0
Si Sa Ket,2003,3,70.0
Si Sa Ket,2003,4,28.0
Si Sa Ket,2003,5,85.0
Si Sa Ket,2003,6,121.0
Si Sa Ket,2003,7,115.0
Si Sa Ket,2003,8,112.0
Si Sa Ket,2003,9,229.0
Si Sa Ket,2003,10,94.0
Si Sa Ket,2003,11,-2.0
Si Sa Ket,2003,12,-2.0
Si Sa Ket,2004,1,10.0
Si Sa Ket,2004,2,19.0
Si Sa Ket,2004,3,4.0
Si Sa Ket,2004,4,34.0
Si Sa Ket,2004,5,73.0
Si Sa Ket,2004,6,88.0
Si Sa Ket,2004,7,118.0
Si Sa Ket,2004,8,100.0
Si Sa Ket,2004,9,199.0
Si Sa Ket,2004,10,28.0
Si Sa Ket,2004,11,4.0
Si Sa Ket,2004,12,-2.0
Si Sa Ket,2005,1,1.0
Si Sa Ket,2005,2,-2.0
Si Sa Ket,2005,3,34.0
Si Sa Ket,2005,4,85.0
Si Sa Ket,2005,5,100.0
Si Sa Ket,2005,6,85.0
Si Sa Ket,2005,7,85.0
Si Sa Ket,2005,8,103.0
Si Sa Ket,2005,9,283.0
Si Sa Ket,2005,10,109.0
Si Sa Ket,2005,11,94.0
Si Sa Ket,2005,12,4.0
Si Sa Ket,2006,1,-2.0
Si Sa Ket,2006,2,22.0
Si Sa Ket,2006,3,40.0
Si Sa Ket,2006,4,88.0
Si Sa Ket,2006,5,127.0
Si Sa Ket,2006,6,97.0
Si Sa Ket,2006,7,70.0
Si Sa Ket,2006,8,70.0
Si Sa Ket,2006,9,250.0
Si Sa Ket,2006,10,166.0
Si Sa Ket,2006,11,10.0
Si Sa Ket,2006,12,-2.0
Si Sa Ket,2007,1,1.0
Si Sa Ket,2007,2,1.0
Si Sa Ket,2007,3,7.0
Si Sa Ket,2007,4,88.0
Si Sa Ket,2007,5,208.0
Si Sa Ket,2007,6,97.0
Si Sa Ket,2007,7,100.0
Si Sa Ket,2007,8,64.0
Si Sa Ket,2007,9,151.0
Si Sa Ket,2007,10,151.0
Si Sa Ket,2007,11,4.0
Si Sa Ket,2007,12,-2.0
Si Sa Ket,2008,1,1.0
Si Sa Ket,2008,2,10.0
Si Sa Ket,2008,3,10.0
Si Sa Ket,2008,4,100.0
Si Sa Ket,2008,5,130.0
Si Sa Ket,2008,6,103.0
Si Sa Ket,2008,7,97.0
Si Sa Ket,2008,8,112.0
Si Sa Ket,2008,9,274.0
Si Sa Ket,2008,10,187.0
Si Sa Ket,2008,11,37.0
Si Sa Ket,2008,12,-2.0
Si Sa Ket,2009,1,-2.0
Si Sa Ket,2009,2,1.0
Si Sa Ket,2009,3,43.0
Si Sa Ket,2009,4,67.0
Si Sa Ket,2009,5,163.0
Si Sa Ket,2009,6,85.0
Si Sa Ket,2009,7,94.0
Si Sa Ket,2009,8,145.0
Si Sa Ket,2009,9,202.0
Si Sa Ket,2009,10,178.0
Si Sa Ket,2009,11,10.0
Si Sa Ket,2009,12,-2.0
Si Sa Ket,2010,1,4.0
Si Sa Ket,2010,2,1.0
Si Sa Ket,2010,3,4.0
Si Sa Ket,2010,4,22.0
Si Sa Ket,2010,5,82.0
Si Sa Ket,2010,6,118.0
Si Sa Ket,2010,7,115.0
Si Sa Ket,2010,8,160.0
Si Sa Ket,2010,9,241.0
Si Sa Ket,2010,10,217.0
Si Sa Ket,2010,11,1.0
Si Sa Ket,2010,12,4.0
Si Sa Ket,2011,1,-2.0
Si Sa Ket,2011,2,13.0
Si Sa Ket,2011,3,73.0
Si Sa Ket,2011,4,118.0
Si Sa Ket,2011,5,172.0
Si Sa Ket,2011,6,109.0
Si Sa Ket,2011,7,178.0
Si Sa Ket,2011,8,172.0
Si Sa Ket,2011,9,199.0
Si Sa Ket,2011,10,187.0
Si Sa Ket,2011,11,16.0
Si Sa Ket,2011,12,1.0
Si Sa Ket,2012,1,7.0
Si Sa Ket,2012,2,7.0
Si Sa Ket,2012,3,19.0
Si Sa Ket,2012,4,55.0
Si Sa Ket,2012,5,112.0
Si Sa Ket,2012,6,58.0
Si Sa Ket,2012,7,100.0
Si Sa Ket,2012,8,82.0
Si Sa Ket,2012,9,292.0
Si Sa Ket,2012,10,133.0
Si Sa Ket,2012,11,64.0
Si Sa Ket,2012,12,1.0
Si Sa Ket,2013,1,7.0
Si Sa Ket,2013,2,1.0
Si Sa Ket,2013,3,31.0
Si Sa Ket,2013,4,52.0
Si Sa Ket,2013,5,79.0
Si Sa Ket,2013,6,97.0
Si Sa Ket,2013,7,112.0
Si Sa Ket,2013,8,151.0
Si Sa Ket,2013,9,286.0
Si Sa Ket,2013,10,190.0
Si Sa Ket,2013,11,34.0
Si Sa Ket,2013,12,1.0
Si Sa Ket,2014,1,-2.0
Si Sa Ket,2014,2,1.0
Si Sa Ket,2014,3,25.0
Si Sa Ket,2014,4,28.0
Si Sa Ket,2014,5,82.0
Si Sa Ket,2014,6,79.0
Si Sa Ket,2014,7,76.0
Si Sa Ket,2014,8,160.0
Si Sa Ket,2014,9,163.0
Si Sa Ket,2014,10,127.0
Si Sa Ket,2014,11,19.0
Si Sa Ket,2014,12,4.0
Si Sa Ket,2015,1,1.0
Si Sa Ket,2015,2,7.0
Si Sa Ket,2015,3,37.0
Si Sa Ket,2015,4,34.0
Si Sa Ket,2015,5,40.0
Si Sa Ket,2015,6,49.0
Si Sa Ket,2015,7,94.0
Si Sa Ket,2015,8,115.0
Si Sa Ket,2015,9,229.0
Si Sa Ket,2015,10,151.0
Si Sa Ket,2015,11,34.0
Si Sa Ket,2015,12,10.0
Si Sa Ket,2016,1,4.0
Si Sa Ket,2016,2,-2.0
Si Sa Ket,2016,3,10.0
Si Sa Ket,2016,4,16.0
Si Sa Ket,2016,5,94.0
Si Sa Ket,2016,6,79.0
Si Sa Ket,2016,7,97.0
Si Sa Ket,2016,8,118.0
Si Sa Ket,2016,9,214.0
Si Sa Ket,2016,10,229.0
Si Sa Ket,2016,11,103.0
Si Sa Ket,2016,12,-2.0
Si Sa Ket,2017,1,10.0
Si Sa Ket,2017,2,7.0
Si Sa Ket,2017,3,49.0
Si Sa Ket,2017,4,43.0
Si Sa Ket,2017,5,238.0
Si Sa Ket,2017,6,130.0
Si Sa Ket,2017,7,97.0
Si Sa Ket,2017,8,166.0
Si Sa Ket,2017,9,247.0
Si Sa Ket,2017,10,193.0
Si Sa Ket,2017,11,31.0
Si Sa Ket,2017,12,16.0
Si Sa Ket,2018,1,4.0
Si Sa Ket,2018,2,16.0
Si Sa Ket,2018,3,25.0
Si Sa Ket,2018,4,109.0
Si Sa Ket,2018,5,100.0
Si Sa Ket,2018,6,73.0
Si Sa Ket,2018,7,103.0
Si Sa Ket,2018,8,121.0
Si Sa Ket,2018,9,151.0
Si Sa Ket,2018,10,112.0
Si Sa Ket,2018,11,22.0
Si Sa Ket,2018,12,4.0
Si Sa Ket,2019,1,7.0
Si Sa Ket,2019,2,10.0
Si Sa Ket,2019,3,10.0
Si Sa Ket,2019,4,46.0
Si Sa Ket,2019,5,121.0
Si Sa Ket,2019,6,79.0
Si Sa Ket,2019,7,82.0
Si Sa Ket,2019,8,193.0
Si Sa Ket,2019,9,175.0
Si Sa Ket,2019,10,79.0
Si Sa Ket,2019,11,16.0
Si Sa Ket,2019,12,-2.0
Si Sa Ket,2020,1,-2.0
Si Sa Ket,2020,2,-2.0
Si Sa Ket,2020,3,28.0
Si Sa Ket,2020,4,16.0
Si Sa Ket,2020,5,49.0
Si Sa Ket,2020,6,85.0
Si Sa Ket,2020,7,94.0
Si Sa Ket,2020,8,103.0
Si Sa Ket,2020,9,262.0
Si Sa Ket,2020,10,295.0
Si Sa Ket,2020,11,19.0
Si Sa Ket,2020,12,-2.0
Si Sa Ket,2021,1,-2.0
Si Sa Ket,2021,2,1.0
Si Sa Ket,2021,3,13.0
Si Sa Ket,2021,4,154.0
Si Sa Ket,2021,5,67.0
Si Sa Ket,2021,6,49.0
Si Sa Ket,2021,7,109.0
Si Sa Ket,2021,8,136.0
Si Sa Ket,2021,9,382.0
Si Sa Ket,2021,10,241.0
Si Sa Ket,2021,11,46.0
Si Sa Ket,2021,12,-2.0
Si Sa Ket,2022,1,1.0
Si Sa Ket,2022,2,31.0
Si Sa Ket,2022,3,55.0
Si Sa Ket,2022,4,43.0
Si Sa Ket,2022,5,136.0
Si Sa Ket,2022,6,58.0
Si Sa Ket,2022,7,142.0
Si Sa Ket,2022,8,112.0
Si Sa Ket,2022,9,286.0
Si Sa Ket,2022,10,106.0
Si Sa Ket,2022,11,82.0
Si Sa Ket,2022,12,-2.0
Si Sa Ket,2023,1,4.0
Si Sa Ket,2023,2,1.0
Si Sa Ket,2023,3,4.0
Si Sa Ket,2023,4,43.0
Si Sa Ket,2023,5,172.0
Si Sa Ket,2023,6,250.0
Si Sa Ket,2023,7,310.0
Si Sa Ket,2023,8,199.0
Si Sa Ket,2023,9,334.0
Si Sa Ket,2023,10,175.0
Si Sa Ket,2023,11,31.0
Si Sa Ket,2023,12,-2.0
Sing Buri,2003,1,-2.0
Sing Buri,2003,2,19.0
Sing Buri,2003,3,52.0
Sing Buri,2003,4,79.0
Sing Buri,2003,5,217.0
Sing Buri,2003,6,184.0
Sing Buri,2003,7,160.0
Sing Buri,2003,8,271.0
Sing Buri,2003,9,415.0
Sing Buri,2003,10,52.0
Sing Buri,2003,11,-2.0
Sing Buri,2003,12,-2.0
Sing Buri,2004,1,1.0
Sing Buri,2004,2,25.0
Sing Buri,2004,3,19.0
Sing Buri,2004,4,70.0
Sing Buri,2004,5,184.0
Sing Buri,2004,6,301.0
Sing Buri,2004,7,346.0
Sing Buri,2004,8,259.0
Sing Buri,2004,9,202.0
Sing Buri,2004,10,1.0
Sing Buri,2004,11,4.0
Sing Buri,2004,12,-2.0
Sing Buri,2005,1,-2.0
Sing Buri,2005,2,-2.0
Sing Buri,2005,3,31.0
Sing Buri,2005,4,52.0
Sing Buri,2005,5,166.0
Sing Buri,2005,6,166.0
Sing Buri,2005,7,319.0
Sing Buri,2005,8,244.0
Sing Buri,2005,9,292.0
Sing Buri,2005,10,37.0
Sing Buri,2005,11,55.0
Sing Buri,2005,12,-2.0
Sing Buri,2006,1,-2.0
Sing Buri,2006,2,7.0
Sing Buri,2006,3,52.0
Sing Buri,2006,4,118.0
Sing Buri,2006,5,160.0
Sing Buri,2006,6,169.0
Sing Buri,2006,7,349.0
Sing Buri,2006,8,307.0
Sing Buri,2006,9,172.0
Sing Buri,2006,10,247.0
Sing Buri,2006,11,25.0
Sing Buri,2006,12,-2.0
Sing Buri,2007,1,-2.0
Sing Buri,2007,2,10.0
Sing Buri,2007,3,64.0
Sing Buri,2007,4,49.0
Sing Buri,2007,5,277.0
Sing Buri,2007,6,151.0
Sing Buri,2007,7,223.0
Sing Buri,2007,8,295.0
Sing Buri,2007,9,235.0
Sing Buri,2007,10,289.0
Sing Buri,2007,11,16.0
Sing Buri,2007,12,-2.0
Sing Buri,2008,1,-2.0
Sing Buri,2008,2,1.0
Sing Buri,2008,3,49.0
Sing Buri,2008,4,73.0
Sing Buri,2008,5,241.0
Sing Buri,2008,6,175.0
Sing Buri,2008,7,145.0
Sing Buri,2008,8,211.0
Sing Buri,2008,9,355.0
Sing Buri,2008,10,124.0
Sing Buri,2008,11,79.0
Sing Buri,2008,12,-2.0
Sing Buri,2009,1,-2.0
Sing Buri,2009,2,4.0
Sing Buri,2009,3,67.0
Sing Buri,2009,4,127.0
Sing Buri,2009,5,211.0
Sing Buri,2009,6,163.0
Sing Buri,2009,7,295.0
Sing Buri,2009,8,223.0
Sing Buri,2009,9,319.0
Sing Buri,2009,10,73.0
Sing Buri,2009,11,19.0
Sing Buri,2009,12,-2.0
Sing Buri,2010,1,1.0
Sing Buri,2010,2,7.0
Sing Buri,2010,3,16.0
Sing Buri,2010,4,58.0
Sing Buri,2010,5,142.0
Sing Buri,2010,6,142.0
Sing Buri,2010,7,190.0
Sing Buri,2010,8,352.0
Sing Buri,2010,9,229.0
Sing Buri,2010,10,154.0
Sing Buri,2010,11,1.0
Sing Buri,2010,12,-2.0
Sing Buri,2011,1,-2.0
Sing Buri,2011,2,4.0
Sing Buri,2011,3,19.0
Sing Buri,2011,4,118.0
Sing Buri,2011,5,217.0
Sing Buri,2011,6,178.0
Sing Buri,2011,7,256.0
Sing Buri,2011,8,304.0
Sing Buri,2011,9,394.0
Sing Buri,2011,10,262.0
Sing Buri,2011,11,16.0
Sing Buri,2011,12,-2.0
Sing Buri,2012,1,1.0
Sing Buri,2012,2,1.0
Sing Buri,2012,3,25.0
Sing Buri,2012,4,76.0
Sing Buri,2012,5,193.0
Sing Buri,2012,6,136.0
Sing Buri,2012,7,163.0
Sing Buri,2012,8,187.0
Sing Buri,2012,9,346.0
Sing Buri,2012,10,103.0
Sing Buri,2012,11,115.0
Sing Buri,2012,12,-2.0
Sing Buri,2013,1,1.0
Sing Buri,2013,2,7.0
Sing Buri,2013,3,28.0
Sing Buri,2013,4,52.0
Sing Buri,2013,5,55.0
Sing Buri,2013,6,136.0
Sing Buri,2013,7,322.0
Sing Buri,2013,8,199.0
Sing Buri,2013,9,358.0
Sing Buri,2013,10,190.0
Sing Buri,2013,11,13.0
Sing Buri,2013,12,1.0
Sing Buri,2014,1,-2.0
Sing Buri,2014,2,1.0
Sing Buri,2014,3,49.0
Sing Buri,2014,4,94.0
Sing Buri,2014,5,97.0
Sing Buri,2014,6,241.0
Sing Buri,2014,7,307.0
Sing Buri,2014,8,307.0
Sing Buri,2014,9,217.0
Sing Buri,2014,10,67.0
Sing Buri,2014,11,19.0
Sing Buri,2014,12,-2.0
Sing Buri,2015,1,-2.0
Sing Buri,2015,2,10.0
Sing Buri,2015,3,31.0
Sing Buri,2015,4,28.0
Sing Buri,2015,5,76.0
Sing Buri,2015,6,142.0
Sing Buri,2015,7,223.0
Sing Buri,2015,8,226.0
Sing Buri,2015,9,265.0
Sing Buri,2015,10,112.0
Sing Buri,2015,11,13.0
Sing Buri,2015,12,-2.0
Sing Buri,2016,1,4.0
Sing Buri,2016,2,1.0
Sing Buri,2016,3,13.0
Sing Buri,2016,4,28.0
Sing Buri,2016,5,133.0
Sing Buri,2016,6,142.0
Sing Buri,2016,7,175.0
Sing Buri,2016,8,121.0
Sing Buri,2016,9,376.0
Sing Buri,2016,10,85.0
Sing Buri,2016,11,52.0
Sing Buri,2016,12,1.0
Sing Buri,2017,1,1.0
Sing Buri,2017,2,7.0
Sing Buri,2017,3,67.0
Sing Buri,2017,4,106.0
Sing Buri,2017,5,271.0
Sing Buri,2017,6,244.0
Sing Buri,2017,7,433.0
Sing Buri,2017,8,244.0
Sing Buri,2017,9,232.0
Sing Buri,2017,10,118.0
Sing Buri,2017,11,40.0
Sing Buri,2017,12,4.0
Sing Buri,2018,1,1.0
Sing Buri,2018,2,4.0
Sing Buri,2018,3,88.0
Sing Buri,2018,4,109.0
Sing Buri,2018,5,142.0
Sing Buri,2018,6,211.0
Sing Buri,2018,7,247.0
Sing Buri,2018,8,247.0
Sing Buri,2018,9,220.0
Sing Buri,2018,10,76.0
Sing Buri,2018,11,16.0
Sing Buri,2018,12,1.0
Sing Buri,2019,1,-2.0
Sing Buri,2019,2,4.0
Sing Buri,2019,3,31.0
Sing Buri,2019,4,52.0
Sing Buri,2019,5,193.0
Sing Buri,2019,6,133.0
Sing Buri,2019,7,211.0
Sing Buri,2019,8,388.0
Sing Buri,2019,9,412.0
Sing Buri,2019,10,64.0
Sing Buri,2019,11,13.0
Sing Buri,2019,12,-2.0
Sing Buri,2020,1,-2.0
Sing Buri,2020,2,-2.0
Sing Buri,2020,3,16.0
Sing Buri,2020,4,40.0
Sing Buri,2020,5,139.0
Sing Buri,2020,6,127.0
Sing Buri,2020,7,166.0
Sing Buri,2020,8,235.0
Sing Buri,2020,9,373.0
Sing Buri,2020,10,349.0
Sing Buri,2020,11,22.0
Sing Buri,2020,12,-2.0
Sing Buri,2021,1,-2.0
Sing Buri,2021,2,7.0
Sing Buri,2021,3,4.0
Sing Buri,2021,4,85.0
Sing Buri,2021,5,154.0
Sing Buri,2021,6,142.0
Sing Buri,2021,7,283.0
Sing Buri,2021,8,139.0
Sing Buri,2021,9,382.0
Sing Buri,2021,10,226.0
Sing Buri,2021,11,28.0
Sing Buri,2021,12,-2.0
Sing Buri,2022,1,-2.0
Sing Buri,2022,2,22.0
Sing Buri,2022,3,61.0
Sing Buri,2022,4,121.0
Sing Buri,2022,5,265.0
Sing Buri,2022,6,130.0
Sing Buri,2022,7,376.0
Sing Buri,2022,8,289.0
Sing Buri,2022,9,484.0
Sing Buri,2022,10,184.0
Sing Buri,2022,11,55.0
Sing Buri,2022,12,-2.0
Sing Buri,2023,1,-2.0
Sing Buri,2023,2,4.0
Sing Buri,2023,3,1.0
Sing Buri,2023,4,16.0
Sing Buri,2023,5,79.0
Sing Buri,2023,6,61.0
Sing Buri,2023,7,100.0
Sing Buri,2023,8,58.0
Sing Buri,2023,9,241.0
Sing Buri,2023,10,166.0
Sing Buri,2023,11,40.0
Sing Buri,2023,12,-2.0
Songkhla,2003,1,55.0
Songkhla,2003,2,31.0
Songkhla,2003,3,157.0
Songkhla,2003,4,46.0
Songkhla,2003,5,115.0
Songkhla,2003,6,139.0
Songkhla,2003,7,154.0
Songkhla,2003,8,160.0
Songkhla,2003,9,163.0
Songkhla,2003,10,373.0
Songkhla,2003,11,301.0
Songkhla,2003,12,229.0
Songkhla,2004,1,28.0
Songkhla,2004,2,43.0
Songkhla,2004,3,61.0
Songkhla,2004,4,49.0
Songkhla,2004,5,109.0
Songkhla,2004,6,124.0
Songkhla,2004,7,142.0
Songkhla,2004,8,115.0
Songkhla,2004,9,244.0
Songkhla,2004,10,214.0
Songkhla,2004,11,199.0
Songkhla,2004,12,133.0
Songkhla,2005,1,31.0
Songkhla,2005,2,19.0
Songkhla,2005,3,70.0
Songkhla,2005,4,31.0
Songkhla,2005,5,199.0
Songkhla,2005,6,130.0
Songkhla,2005,7,115.0
Songkhla,2005,8,124.0
Songkhla,2005,9,145.0
Songkhla,2005,10,250.0
Songkhla,2005,11,361.0
Songkhla,2005,12,322.0
Songkhla,2006,1,76.0
Songkhla,2006,2,79.0
Songkhla,2006,3,142.0
Songkhla,2006,4,133.0
Songkhla,2006,5,241.0
Songkhla,2006,6,196.0
Songkhla,2006,7,100.0
Songkhla,2006,8,112.0
Songkhla,2006,9,142.0
Songkhla,2006,10,157.0
Songkhla,2006,11,181.0
Songkhla,2006,12,166.0
Songkhla,2007,1,154.0
Songkhla,2007,2,13.0
Songkhla,2007,3,148.0
Songkhla,2007,4,172.0
Songkhla,2007,5,181.0
Songkhla,2007,6,121.0
Songkhla,2007,7,154.0
Songkhla,2007,8,133.0
Songkhla,2007,9,199.0
Songkhla,2007,10,277.0
Songkhla,2007,11,199.0
Songkhla,2007,12,163.0
Songkhla,2008,1,100.0
Songkhla,2008,2,70.0
Songkhla,2008,3,94.0
Songkhla,2008,4,145.0
Songkhla,2008,5,166.0
Songkhla,2008,6,178.0
Songkhla,2008,7,151.0
Songkhla,2008,8,181.0
Songkhla,2008,9,133.0
Songkhla,2008,10,526.0
Songkhla,2008,11,193.0
Songkhla,2008,12,184.0
Songkhla,2009,1,163.0
Songkhla,2009,2,34.0
Songkhla,2009,3,223.0
Songkhla,2009,4,223.0
Songkhla,2009,5,175.0
Songkhla,2009,6,49.0
Songkhla,2009,7,124.0
Songkhla,2009,8,175.0
Songkhla,2009,9,124.0
Songkhla,2009,10,187.0
Songkhla,2009,11,400.0
Songkhla,2009,12,160.0
Songkhla,2010,1,82.0
Songkhla,2010,2,19.0
Songkhla,2010,3,55.0
Songkhla,2010,4,85.0
Songkhla,2010,5,91.0
Songkhla,2010,6,190.0
Songkhla,2010,7,169.0
Songkhla,2010,8,121.0
Songkhla,2010,9,202.0
Songkhla,2010,10,250.0
Songkhla,2010,11,484.0
Songkhla,2010,12,403.0
Songkhla,2011,1,181.0
Songkhla,2011,2,16.0
Songkhla,2011,3,175.0
Songkhla,2011,4,97.0
Songkhla,2011,5,136.0
Songkhla,2011,6,145.0
Songkhla,2011,7,139.0
Songkhla,2011,8,235.0
Songkhla,2011,9,157.0
Songkhla,2011,10,316.0
Songkhla,2011,11,355.0
Songkhla,2011,12,376.0
Songkhla,2012,1,235.0
Songkhla,2012,2,70.0
Songkhla,2012,3,160.0
Songkhla,2012,4,286.0
Songkhla,2012,5,160.0
Songkhla,2012,6,70.0
Songkhla,2012,7,88.0
Songkhla,2012,8,190.0
Songkhla,2012,9,196.0
Songkhla,2012,10,184.0
Songkhla,2012,11,436.0
Songkhla,2012,12,268.0
Songkhla,2013,1,97.0
Songkhla,2013,2,121.0
Songkhla,2013,3,16.0
Songkhla,2013,4,280.0
Songkhla,2013,5,130.0
Songkhla,2013,6,124.0
Songkhla,2013,7,100.0
Songkhla,2013,8,208.0
Songkhla,2013,9,112.0
Songkhla,2013,10,343.0
Songkhla,2013,11,409.0
Songkhla,2013,12,82.0
Songkhla,2014,1,37.0
Songkhla,2014,2,1.0
Songkhla,2014,3,34.0
Songkhla,2014,4,79.0
Songkhla,2014,5,199.0
Songkhla,2014,6,124.0
Songkhla,2014,7,97.0
Songkhla,2014,8,238.0
Songkhla,2014,9,109.0
Songkhla,2014,10,199.0
Songkhla,2014,11,361.0
Songkhla,2014,12,376.0
Songkhla,2015,1,40.0
Songkhla,2015,2,16.0
Songkhla,2015,3,28.0
Songkhla,2015,4,181.0
Songkhla,2015,5,145.0
Songkhla,2015,6,100.0
Songkhla,2015,7,106.0
Songkhla,2015,8,250.0
Songkhla,2015,9,151.0
Songkhla,2015,10,196.0
Songkhla,2015,11,382.0
Songkhla,2015,12,205.0
Songkhla,2016,1,115.0
Songkhla,2016,2,55.0
Songkhla,2016,3,19.0
Songkhla,2016,4,10.0
Songkhla,2016,5,187.0
Songkhla,2016,6,121.0
Songkhla,2016,7,175.0
Songkhla,2016,8,130.0
Songkhla,2016,9,202.0
Songkhla,2016,10,220.0
Songkhla,2016,11,295.0
Songkhla,2016,12,388.0
Songkhla,2017,1,211.0
Songkhla,2017,2,40.0
Songkhla,2017,3,103.0
Songkhla,2017,4,160.0
Songkhla,2017,5,139.0
Songkhla,2017,6,67.0
Songkhla,2017,7,151.0
Songkhla,2017,8,172.0
Songkhla,2017,9,220.0
Songkhla,2017,10,169.0
Songkhla,2017,11,340.0
Songkhla,2017,12,292.0
Songkhla,2018,1,166.0
Songkhla,2018,2,64.0
Songkhla,2018,3,46.0
Songkhla,2018,4,103.0
Songkhla,2018,5,151.0
Songkhla,2018,6,160.0
Songkhla,2018,7,115.0
Songkhla,2018,8,103.0
Songkhla,2018,9,157.0
Songkhla,2018,10,277.0
Songkhla,2018,11,253.0
Songkhla,2018,12,352.0
Songkhla,2019,1,145.0
Songkhla,2019,2,19.0
Songkhla,2019,3,40.0
Songkhla,2019,4,76.0
Songkhla,2019,5,136.0
Songkhla,2019,6,124.0
Songkhla,2019,7,91.0
Songkhla,2019,8,139.0
Songkhla,2019,9,124.0
Songkhla,2019,10,289.0
Songkhla,2019,11,253.0
Songkhla,2019,12,118.0
Songkhla,2020,1,16.0
Songkhla,2020,2,25.0
Songkhla,2020,3,25.0
Songkhla,2020,4,130.0
Songkhla,2020,5,169.0
Songkhla,2020,6,181.0
Songkhla,2020,7,196.0
Songkhla,2020,8,106.0
Songkhla,2020,9,178.0
Songkhla,2020,10,244.0
Songkhla,2020,11,355.0
Songkhla,2020,12,334.0
Songkhla,2021,1,82.0
Songkhla,2021,2,4.0
Songkhla,2021,3,67.0
Songkhla,2021,4,157.0
Songkhla,2021,5,166.0
Songkhla,2021,6,88.0
Songkhla,2021,7,103.0
Songkhla,2021,8,232.0
Songkhla,2021,9,136.0
Songkhla,2021,10,190.0
Songkhla,2021,11,550.0
Songkhla,2021,12,166.0
Songkhla,2022,1,25.0
Songkhla,2022,2,220.0
Songkhla,2022,3,160.0
Songkhla,2022,4,172.0
Songkhla,2022,5,184.0
Songkhla,2022,6,181.0
Songkhla,2022,7,145.0
Songkhla,2022,8,169.0
Songkhla,2022,9,91.0
Songkhla,2022,10,259.0
Songkhla,2022,11,331.0
Songkhla,2022,12,601.0
Songkhla,2023,1,154.0
Songkhla,2023,2,40.0
Songkhla,2023,3,28.0
Songkhla,2023,4,67.0
Songkhla,2023,5,124.0
Songkhla,2023,6,112.0
Songkhla,2023,7,163.0
Songkhla,2023,8,166.0
Songkhla,2023,9,178.0
Songkhla,2023,10,232.0
Songkhla,2023,11,544.0
Songkhla,2023,12,286.0
Sukhothai,2003,1,4.0
Sukhothai,2003,2,4.0
Sukhothai,2003,3,52.0
Sukhothai,2003,4,37.0
Sukhothai,2003,5,100.0
Sukhothai,2003,6,154.0
Sukhothai,2003,7,139.0
Sukhothai,2003,8,118.0
Sukhothai,2003,9,256.0
Sukhothai,2003,10,25.0
Sukhothai,2003,11,-2.0
Sukhothai,2003,12,-2.0
Sukhothai,2004,1,1.0
Sukhothai,2004,2,16.0
Sukhothai,2004,3,1.0
Sukhothai,2004,4,31.0
Sukhothai,2004,5,229.0
Sukhothai,2004,6,223.0
Sukhothai,2004,7,118.0
Sukhothai,2004,8,103.0
Sukhothai,2004,9,262.0
Sukhothai,2004,10,19.0
Sukhothai,2004,11,13.0
Sukhothai,2004,12,-2.0
Sukhothai,2005,1,7.0
Sukhothai,2005,2,4.0
Sukhothai,2005,3,13.0
Sukhothai,2005,4,85.0
Sukhothai,2005,5,64.0
Sukhothai,2005,6,163.0
Sukhothai,2005,7,112.0
Sukhothai,2005,8,130.0
Sukhothai,2005,9,325.0
Sukhothai,2005,10,73.0
Sukhothai,2005,11,49.0
Sukhothai,2005,12,10.0
Sukhothai,2006,1,-2.0
Sukhothai,2006,2,19.0
Sukhothai,2006,3,28.0
Sukhothai,2006,4,109.0
Sukhothai,2006,5,304.0
Sukhothai,2006,6,151.0
Sukhothai,2006,7,142.0
Sukhothai,2006,8,190.0
Sukhothai,2006,9,292.0
Sukhothai,2006,10,202.0
Sukhothai,2006,11,13.0
Sukhothai,2006,12,-2.0
Sukhothai,2007,1,-2.0
Sukhothai,2007,2,4.0
Sukhothai,2007,3,7.0
Sukhothai,2007,4,52.0
Sukhothai,2007,5,358.0
Sukhothai,2007,6,121.0
Sukhothai,2007,7,79.0
Sukhothai,2007,8,118.0
Sukhothai,2007,9,226.0
Sukhothai,2007,10,184.0
Sukhothai,2007,11,4.0
