year,month,province,soil
1998,9,Ubon Ratchathani,301.6188889
1998,10,Ubon Ratchathani,257.8144444
1998,11,Ubon Ratchathani,231.11
1998,12,Ubon Ratchathani,170.812963
1999,1,Ubon Ratchathani,121.5195556
1999,2,Ubon Ratchathani,87.38162963
1999,3,Ubon Ratchathani,72.514
1999,4,Ubon Ratchathani,64.24881481
1999,5,Ubon Ratchathani,248.3628148
1999,6,Ubon Ratchathani,302.492963
1999,7,Ubon Ratchathani,303.8723704
1999,8,Ubon Ratchathani,303.8705926
1999,9,Ubon Ratchathani,303.8723704
1999,10,Ubon Ratchathani,300.4560741
1999,11,Ubon Ratchathani,270.0886667
1999,12,Ubon Ratchathani,199.216963
2000,1,Ubon Ratchathani,140.823037
2000,2,Ubon Ratchathani,100.3634074
2000,3,Ubon Ratchathani,73.02940741
2000,4,Ubon Ratchathani,102.6723704
2000,5,Ubon Ratchathani,297.7639259
2000,6,Ubon Ratchathani,303.8723704
2000,7,Ubon Ratchathani,303.8723704
2000,8,Ubon Ratchathani,303.8723704
2000,9,Ubon Ratchathani,303.8723704
2000,10,Ubon Ratchathani,287.9722963
2000,11,Ubon Ratchathani,211.4834074
2000,12,Ubon Ratchathani,153.3925185
2001,1,Ubon Ratchathani,111.3324444
2001,2,Ubon Ratchathani,80.25274074
2001,3,Ubon Ratchathani,67.06911111
2001,4,Ubon Ratchathani,53.18288889
2001,5,Ubon Ratchathani,76.88066667
2001,6,Ubon Ratchathani,251.3417037
2001,7,Ubon Ratchathani,294.8582222
2001,8,Ubon Ratchathani,303.8723704
2001,9,Ubon Ratchathani,303.8723704
2001,10,Ubon Ratchathani,301.232963
2001,11,Ubon Ratchathani,271.2591111
2001,12,Ubon Ratchathani,204.0528148
2002,1,Ubon Ratchathani,143.6198519
2002,2,Ubon Ratchathani,100.4272593
2002,3,Ubon Ratchathani,74.42725926
2002,4,Ubon Ratchathani,58.93311111
2002,5,Ubon Ratchathani,108.6295556
2002,6,Ubon Ratchathani,198.5905185
2002,7,Ubon Ratchathani,288.8637037
2002,8,Ubon Ratchathani,303.8723704
2002,9,Ubon Ratchathani,303.8723704
2002,10,Ubon Ratchathani,280.2231852
2002,11,Ubon Ratchathani,217.8728148
2002,12,Ubon Ratchathani,166.3478519
2003,1,Ubon Ratchathani,115.2452593
2003,2,Ubon Ratchathani,85.61948148
2003,3,Ubon Ratchathani,66.12688889
2003,4,Ubon Ratchathani,53.7557037
2003,5,Ubon Ratchathani,124.7937037
2003,6,Ubon Ratchathani,178.0776296
2003,7,Ubon Ratchathani,232.3293333
2003,8,Ubon Ratchathani,299.5524444
2003,9,Ubon Ratchathani,303.8723704
2003,10,Ubon Ratchathani,244.5883704
2003,11,Ubon Ratchathani,173.1554074
2003,12,Ubon Ratchathani,121.7204444
2004,1,Ubon Ratchathani,87.57333333
2004,2,Ubon Ratchathani,67.41703704
2004,3,Ubon Ratchathani,53.50948148
2004,4,Ubon Ratchathani,44.71311111
2004,5,Ubon Ratchathani,77.90533333
2004,6,Ubon Ratchathani,231.172963
2004,7,Ubon Ratchathani,303.8723704
2004,8,Ubon Ratchathani,303.8723704
2004,9,Ubon Ratchathani,303.8723704
2004,10,Ubon Ratchathani,206.4138519
2004,11,Ubon Ratchathani,143.6677778
2004,12,Ubon Ratchathani,99.80311111
2005,1,Ubon Ratchathani,73.81251852
2005,2,Ubon Ratchathani,57.62014815
2005,3,Ubon Ratchathani,47.48866667
2005,4,Ubon Ratchathani,40.53814815
2005,5,Ubon Ratchathani,61.14637037
2005,6,Ubon Ratchathani,112.2588889
2005,7,Ubon Ratchathani,285.9247407
2005,8,Ubon Ratchathani,303.194
2005,9,Ubon Ratchathani,303.8723704
2005,10,Ubon Ratchathani,236.8388889
2005,11,Ubon Ratchathani,202.0377037
2005,12,Ubon Ratchathani,143.9051111
2006,1,Ubon Ratchathani,101.0084444
2006,2,Ubon Ratchathani,74.79259259
2006,3,Ubon Ratchathani,59.22955556
2006,4,Ubon Ratchathani,52.14407407
2006,5,Ubon Ratchathani,62.44888889
2006,6,Ubon Ratchathani,89.43325926
2006,7,Ubon Ratchathani,296.0118519
2006,8,Ubon Ratchathani,303.8723704
2006,9,Ubon Ratchathani,303.8333333
2006,10,Ubon Ratchathani,303.8723704
2006,11,Ubon Ratchathani,244.3182963
2006,12,Ubon Ratchathani,175.8314815
2007,1,Ubon Ratchathani,118.2011852
2007,2,Ubon Ratchathani,85.27933333
2007,3,Ubon Ratchathani,67.34911111
2007,4,Ubon Ratchathani,53.69081481
2007,5,Ubon Ratchathani,180.0294815
2007,6,Ubon Ratchathani,217.7316296
2007,7,Ubon Ratchathani,289.7480741
2007,8,Ubon Ratchathani,303.8723704
2007,9,Ubon Ratchathani,303.8723704
2007,10,Ubon Ratchathani,303.8723704
2007,11,Ubon Ratchathani,236.5854074
2007,12,Ubon Ratchathani,177.1547407
2008,1,Ubon Ratchathani,122.0805926
2008,2,Ubon Ratchathani,86.07481481
2008,3,Ubon Ratchathani,66.33896296
2008,4,Ubon Ratchathani,53.55740741
2008,5,Ubon Ratchathani,154.8000741
2008,6,Ubon Ratchathani,234.0557778
2008,7,Ubon Ratchathani,252.2527407
2008,8,Ubon Ratchathani,289.0072593
2008,9,Ubon Ratchathani,303.8723704
2008,10,Ubon Ratchathani,290.921037
2008,11,Ubon Ratchathani,256.9037037
2008,12,Ubon Ratchathani,190.8945185
2009,1,Ubon Ratchathani,131.214
2009,2,Ubon Ratchathani,94.65540741
2009,3,Ubon Ratchathani,74.72948148
2009,4,Ubon Ratchathani,65.23022222
2009,5,Ubon Ratchathani,142.5211852
2009,6,Ubon Ratchathani,181.9635556
2009,7,Ubon Ratchathani,297.9816296
2009,8,Ubon Ratchathani,303.8554815
2009,9,Ubon Ratchathani,303.8723704
2009,10,Ubon Ratchathani,262.5337037
2009,11,Ubon Ratchathani,197.4814815
2009,12,Ubon Ratchathani,147.2231852
2010,1,Ubon Ratchathani,106.1321481
2010,2,Ubon Ratchathani,78.70918519
2010,3,Ubon Ratchathani,60.08844444
2010,4,Ubon Ratchathani,49.12414815
2010,5,Ubon Ratchathani,47.3037037
2010,6,Ubon Ratchathani,58.06807407
2010,7,Ubon Ratchathani,149.6499259
2010,8,Ubon Ratchathani,302.196
2010,9,Ubon Ratchathani,303.8723704
2010,10,Ubon Ratchathani,303.0985185
2010,11,Ubon Ratchathani,225.1077778
2010,12,Ubon Ratchathani,163.2784444
2011,1,Ubon Ratchathani,109.1644444
2011,2,Ubon Ratchathani,79.94385185
2011,3,Ubon Ratchathani,61.06118519
2011,4,Ubon Ratchathani,51.99637037
2011,5,Ubon Ratchathani,128.9052593
2011,6,Ubon Ratchathani,194.6985926
2011,7,Ubon Ratchathani,291.6018519
2011,8,Ubon Ratchathani,303.8723704
2011,9,Ubon Ratchathani,303.8723704
2011,10,Ubon Ratchathani,303.8598519
2011,11,Ubon Ratchathani,234.5278519
2011,12,Ubon Ratchathani,164.0717037
2012,1,Ubon Ratchathani,117.2406667
2012,2,Ubon Ratchathani,84.09918519
2012,3,Ubon Ratchathani,64.01488889
2012,4,Ubon Ratchathani,52.38607407
2012,5,Ubon Ratchathani,102.0568889
2012,6,Ubon Ratchathani,121.258963
2012,7,Ubon Ratchathani,189.0752593
2012,8,Ubon Ratchathani,246.0524444
2012,9,Ubon Ratchathani,303.6866667
2012,10,Ubon Ratchathani,278.5356296
2012,11,Ubon Ratchathani,274.7497037
2012,12,Ubon Ratchathani,206.1292593
2013,1,Ubon Ratchathani,149.2759259
2013,2,Ubon Ratchathani,104.3836296
2013,3,Ubon Ratchathani,75.37422222
2013,4,Ubon Ratchathani,59.19518519
2013,5,Ubon Ratchathani,48.5062963
2013,6,Ubon Ratchathani,55.61111111
2013,7,Ubon Ratchathani,275.5420741
2013,8,Ubon Ratchathani,294.9817778
2013,9,Ubon Ratchathani,303.8723704
2013,10,Ubon Ratchathani,298.5617037
2013,11,Ubon Ratchathani,230.4342222
2013,12,Ubon Ratchathani,172.874963
2014,1,Ubon Ratchathani,119.2901481
2014,2,Ubon Ratchathani,86.08555556
2014,3,Ubon Ratchathani,66.72992593
2014,4,Ubon Ratchathani,55.7117037
2014,5,Ubon Ratchathani,47.04437037
2014,6,Ubon Ratchathani,192.9624444
2014,7,Ubon Ratchathani,301.4216296
2014,8,Ubon Ratchathani,303.8723704
2014,9,Ubon Ratchathani,303.8723704
2014,10,Ubon Ratchathani,250.0611852
2014,11,Ubon Ratchathani,190.5217037
2014,12,Ubon Ratchathani,132.3157778
2015,1,Ubon Ratchathani,93.08681481
2015,2,Ubon Ratchathani,70.44044444
2015,3,Ubon Ratchathani,55.41711111
2015,4,Ubon Ratchathani,45.93866667
2015,5,Ubon Ratchathani,39.43725926
2015,6,Ubon Ratchathani,49.37014815
2015,7,Ubon Ratchathani,193.8279259
2015,8,Ubon Ratchathani,272.0142222
2015,9,Ubon Ratchathani,303.0315556
2015,10,Ubon Ratchathani,278.5388889
2015,11,Ubon Ratchathani,212.4151852
2015,12,Ubon Ratchathani,150.8134074
2016,1,Ubon Ratchathani,110.8421481
2016,2,Ubon Ratchathani,78.58192593
2016,3,Ubon Ratchathani,60.2842963
2016,4,Ubon Ratchathani,49.23681481
2016,5,Ubon Ratchathani,45.72607407
2016,6,Ubon Ratchathani,66.29866667
2016,7,Ubon Ratchathani,155.3528889
2016,8,Ubon Ratchathani,171.5454815
2016,9,Ubon Ratchathani,302.0228889
2016,10,Ubon Ratchathani,265.9953333
2016,11,Ubon Ratchathani,224.0203704
2016,12,Ubon Ratchathani,163.4695556
2017,1,Ubon Ratchathani,113.6457778
2017,2,Ubon Ratchathani,81.83081481
2017,3,Ubon Ratchathani,64.41718519
2017,4,Ubon Ratchathani,53.67540741
2017,5,Ubon Ratchathani,170.3832593
2017,6,Ubon Ratchathani,276.8147407
2017,7,Ubon Ratchathani,303.8723704
2017,8,Ubon Ratchathani,303.8723704
2017,9,Ubon Ratchathani,303.8723704
2017,10,Ubon Ratchathani,287.5877037
2017,11,Ubon Ratchathani,237.8162222
2017,12,Ubon Ratchathani,171.8659259
2018,1,Ubon Ratchathani,122.7583704
2018,2,Ubon Ratchathani,87.20222222
2018,3,Ubon Ratchathani,74.08044444
2018,4,Ubon Ratchathani,61.06355556
2018,5,Ubon Ratchathani,61.61577778
2018,6,Ubon Ratchathani,163.4462963
2018,7,Ubon Ratchathani,289.2940741
2018,8,Ubon Ratchathani,303.8723704
2018,9,Ubon Ratchathani,303.8723704
2018,10,Ubon Ratchathani,252.2223704
2018,11,Ubon Ratchathani,191.426
2018,12,Ubon Ratchathani,136.272963
2019,1,Ubon Ratchathani,95.54481481
2019,2,Ubon Ratchathani,71.34414815
2019,3,Ubon Ratchathani,56.04303704
2019,4,Ubon Ratchathani,46.41503704
2019,5,Ubon Ratchathani,88.20977778
2019,6,Ubon Ratchathani,85.01637037
2019,7,Ubon Ratchathani,215.6817037
2019,8,Ubon Ratchathani,303.8645185
2019,9,Ubon Ratchathani,303.8723704
2019,10,Ubon Ratchathani,249.7423704
2019,11,Ubon Ratchathani,190.855037
2019,12,Ubon Ratchathani,136.8937778
2020,1,Ubon Ratchathani,97.80555556
2020,2,Ubon Ratchathani,72.70251852
2020,3,Ubon Ratchathani,56.7197037
2020,4,Ubon Ratchathani,46.8417037
2020,5,Ubon Ratchathani,50.64103704
2020,6,Ubon Ratchathani,50.19488889
2020,7,Ubon Ratchathani,92.12985185
2020,8,Ubon Ratchathani,233.3568889
2020,9,Ubon Ratchathani,303.8723704
2020,10,Ubon Ratchathani,303.8723704
2020,11,Ubon Ratchathani,240.8615556
2020,12,Ubon Ratchathani,173.7856296
2021,1,Ubon Ratchathani,120.772
2021,2,Ubon Ratchathani,88.09881481
2021,3,Ubon Ratchathani,65.98422222
2021,4,Ubon Ratchathani,53.35718519
2021,5,Ubon Ratchathani,70.954
2021,6,Ubon Ratchathani,91.14481481
2021,7,Ubon Ratchathani,241.9251852
2021,8,Ubon Ratchathani,254.4279259
2021,9,Ubon Ratchathani,303.8723704
2021,10,Ubon Ratchathani,303.8723704
2021,11,Ubon Ratchathani,240.650963
2021,12,Ubon Ratchathani,174.3457778
2022,1,Ubon Ratchathani,124.107037
2022,2,Ubon Ratchathani,92.92844444
2022,3,Ubon Ratchathani,75.50192593
2022,4,Ubon Ratchathani,63.62622222
2022,5,Ubon Ratchathani,252.1754815
2022,6,Ubon Ratchathani,246.1300741
2022,7,Ubon Ratchathani,303.78
2022,8,Ubon Ratchathani,303.8723704
2022,9,Ubon Ratchathani,303.8723704
2022,10,Ubon Ratchathani,298.4761481
2022,11,Ubon Ratchathani,255.0716296
2022,12,Ubon Ratchathani,182.6122963
1960,1,Udon Thani,65.39975806
1960,2,Udon Thani,50.76927419
1960,3,Udon Thani,41.03685484
1960,4,Udon Thani,34.5133871
1960,5,Udon Thani,54.18040323
1960,6,Udon Thani,92.19362903
1960,7,Udon Thani,142.6403226
1960,8,Udon Thani,213.0282258
1960,9,Udon Thani,237.3404839
1960,10,Udon Thani,226.0366129
1960,11,Udon Thani,172.9304839
1960,12,Udon Thani,126.7774194
1961,1,Udon Thani,88.77193548
1961,2,Udon Thani,68.14274194
1961,3,Udon Thani,53.09064516
1961,4,Udon Thani,43.77903226
1961,5,Udon Thani,125.6332258
1961,6,Udon Thani,199.8839516
1961,7,Udon Thani,197.0382258
1961,8,Udon Thani,229.9330645
1961,9,Udon Thani,243.3842742
1961,10,Udon Thani,235.8720161
1961,11,Udon Thani,176.8262903
1961,12,Udon Thani,130.1904839
1962,1,Udon Thani,94.44862903
1962,2,Udon Thani,67.77887097
1962,3,Udon Thani,52.31072581
1962,4,Udon Thani,48.12540323
1962,5,Udon Thani,106.0323387
1962,6,Udon Thani,140.2845161
1962,7,Udon Thani,190.2669355
1962,8,Udon Thani,234.4878226
1962,9,Udon Thani,243.3842742
1962,10,Udon Thani,221.3237097
1962,11,Udon Thani,176.0928226
1962,12,Udon Thani,132.2781452
1963,1,Udon Thani,95.55758065
1963,2,Udon Thani,70.57653226
1963,3,Udon Thani,56.09798387
1963,4,Udon Thani,45.92395161
1963,5,Udon Thani,52.04887097
1963,6,Udon Thani,166.4175806
1963,7,Udon Thani,217.7600806
1963,8,Udon Thani,241.1891935
1963,9,Udon Thani,243.3842742
1963,10,Udon Thani,233.2691935
1963,11,Udon Thani,204.335
1963,12,Udon Thani,158.2291129
1964,1,Udon Thani,117.0627419
1964,2,Udon Thani,86.0458871
1964,3,Udon Thani,63.87298387
1964,4,Udon Thani,54.79330645
1964,5,Udon Thani,204.6664516
1964,6,Udon Thani,212.8453226
1964,7,Udon Thani,221.6274194
1964,8,Udon Thani,237.9095161
1964,9,Udon Thani,243.3842742
1964,10,Udon Thani,243.3842742
1964,11,Udon Thani,190.1384677
1964,12,Udon Thani,145.3771774
1965,1,Udon Thani,104.541129
1965,2,Udon Thani,78.97620968
1965,3,Udon Thani,58.89330645
1965,4,Udon Thani,52.59064516
1965,5,Udon Thani,119.3473387
1965,6,Udon Thani,173.0502419
1965,7,Udon Thani,184.2241129
1965,8,Udon Thani,226.9618548
1965,9,Udon Thani,242.5394355
1965,10,Udon Thani,204.4770968
1965,11,Udon Thani,152.6670968
1965,12,Udon Thani,110.5720161
1966,1,Udon Thani,77.05887097
1966,2,Udon Thani,58.46975806
1966,3,Udon Thani,47.15483871
1966,4,Udon Thani,40.20532258
1966,5,Udon Thani,192.4062903
1966,6,Udon Thani,204.7779032
1966,7,Udon Thani,209.2587903
1966,8,Udon Thani,243.1958065
1966,9,Udon Thani,243.3573387
1966,10,Udon Thani,204.0017742
1966,11,Udon Thani,146.5089516
1966,12,Udon Thani,104.9970968
1967,1,Udon Thani,76.4533871
1967,2,Udon Thani,58.38524194
1967,3,Udon Thani,45.54653226
1967,4,Udon Thani,39.58169355
1967,5,Udon Thani,54.79072581
1967,6,Udon Thani,114.7203226
1967,7,Udon Thani,144.9172581
1967,8,Udon Thani,156.3414516
1967,9,Udon Thani,243.3750806
1967,10,Udon Thani,173.3215323
1967,11,Udon Thani,137.2558065
1967,12,Udon Thani,97.40491935
1968,1,Udon Thani,70.59483871
1968,2,Udon Thani,54.03354839
1968,3,Udon Thani,43.41193548
1968,4,Udon Thani,38.28572581
1968,5,Udon Thani,113.3454032
1968,6,Udon Thani,176.0192742
1968,7,Udon Thani,202.2349194
1968,8,Udon Thani,218.4008871
1968,9,Udon Thani,238.4446774
1968,10,Udon Thani,185.2379839
1968,11,Udon Thani,135.258629
1968,12,Udon Thani,96.89306452
1969,1,Udon Thani,76.62314516
1969,2,Udon Thani,57.05185484
1969,3,Udon Thani,45.99306452
1969,4,Udon Thani,38.07225806
1969,5,Udon Thani,61.22282258
1969,6,Udon Thani,176.1328226
1969,7,Udon Thani,215.4130645
1969,8,Udon Thani,213.0691935
1969,9,Udon Thani,243.283629
1969,10,Udon Thani,216.0519355
1969,11,Udon Thani,171.4717742
1969,12,Udon Thani,124.606371
1970,1,Udon Thani,90.53387097
1970,2,Udon Thani,65.06919355
1970,3,Udon Thani,50.22024194
1970,4,Udon Thani,42.53080645
1970,5,Udon Thani,151.1592742
1970,6,Udon Thani,241.2975806
1970,7,Udon Thani,236.0854032
1970,8,Udon Thani,243.3842742
1970,9,Udon Thani,243.3842742
1970,10,Udon Thani,195.9197581
1970,11,Udon Thani,146.5890323
1970,12,Udon Thani,110.3160484
1971,1,Udon Thani,78.65822581
1971,2,Udon Thani,60.97701613
1971,3,Udon Thani,47.44524194
1971,4,Udon Thani,39.11451613
1971,5,Udon Thani,150.106371
1971,6,Udon Thani,192.165
1971,7,Udon Thani,216.8039516
1971,8,Udon Thani,237.1506452
1971,9,Udon Thani,242.5507258
1971,10,Udon Thani,217.8362903
1971,11,Udon Thani,160.1544355
1971,12,Udon Thani,123.3072581
1972,1,Udon Thani,87.28725806
1972,2,Udon Thani,66.09516129
1972,3,Udon Thani,52.4033871
1972,4,Udon Thani,46.39185484
1972,5,Udon Thani,42.1133871
1972,6,Udon Thani,161.3879032
1972,7,Udon Thani,175.2972581
1972,8,Udon Thani,211.9208065
1972,9,Udon Thani,221.3155645
1972,10,Udon Thani,234.8429032
1972,11,Udon Thani,192.6912903
1972,12,Udon Thani,150.0058871
1973,1,Udon Thani,106.1558871
1973,2,Udon Thani,73.17201613
1973,3,Udon Thani,55.1675
1973,4,Udon Thani,43.89306452
1973,5,Udon Thani,68.33322581
1973,6,Udon Thani,112.0992742
1973,7,Udon Thani,169.9990323
1973,8,Udon Thani,213.5069355
1973,9,Udon Thani,243.3778226
1973,10,Udon Thani,184.0462097
1973,11,Udon Thani,139.7776613
1973,12,Udon Thani,103.7123387
1974,1,Udon Thani,74.91540323
1974,2,Udon Thani,56.27209677
1974,3,Udon Thani,45.12266129
1974,4,Udon Thani,40.15193548
1974,5,Udon Thani,45.76290323
1974,6,Udon Thani,65.45766129
1974,7,Udon Thani,123.1462903
1974,8,Udon Thani,226.5023387
1974,9,Udon Thani,236.45
1974,10,Udon Thani,205.1462903
1974,11,Udon Thani,168.5756452
1974,12,Udon Thani,119.9795161
1975,1,Udon Thani,92.77741935
1975,2,Udon Thani,71.94370968
1975,3,Udon Thani,55.62508065
1975,4,Udon Thani,43.96137097
1975,5,Udon Thani,190.5166129
1975,6,Udon Thani,227.6721774
1975,7,Udon Thani,231.9310484
1975,8,Udon Thani,240.2754839
1975,9,Udon Thani,243.3842742
1975,10,Udon Thani,240.9082258
1975,11,Udon Thani,184.8379839
1975,12,Udon Thani,141.8416935
1976,1,Udon Thani,104.7997581
1976,2,Udon Thani,79.29467742
1976,3,Udon Thani,59.86669355
1976,4,Udon Thani,50.7108871
1976,5,Udon Thani,64.63096774
1976,6,Udon Thani,108.3406452
1976,7,Udon Thani,153.7594355
1976,8,Udon Thani,208.9755645
1976,9,Udon Thani,243.1954839
1976,10,Udon Thani,238.2116129
1976,11,Udon Thani,182.7462903
1976,12,Udon Thani,133.618871
1977,1,Udon Thani,97.32185484
1977,2,Udon Thani,71.01048387
1977,3,Udon Thani,54.79709677
1977,4,Udon Thani,47.4941129
1977,5,Udon Thani,57.46580645
1977,6,Udon Thani,67.70129032
1977,7,Udon Thani,95.13653226
1977,8,Udon Thani,171.2887097
1977,9,Udon Thani,230.993629
1977,10,Udon Thani,183.1845161
1977,11,Udon Thani,137.7797581
1977,12,Udon Thani,109.2162903
1978,1,Udon Thani,83.92830645
1978,2,Udon Thani,65.06032258
1978,3,Udon Thani,50.97346774
1978,4,Udon Thani,44.73887097
1978,5,Udon Thani,127.3541935
1978,6,Udon Thani,151.5110484
1978,7,Udon Thani,234.1026613
1978,8,Udon Thani,243.3308065
1978,9,Udon Thani,243.3842742
1978,10,Udon Thani,200.1164516
1978,11,Udon Thani,149.8807258
1978,12,Udon Thani,110.6472581
1979,1,Udon Thani,77.83604839
1979,2,Udon Thani,59.60016129
1979,3,Udon Thani,46.07177419
1979,4,Udon Thani,39.05564516
1979,5,Udon Thani,161.9082258
1979,6,Udon Thani,229.6426613
1979,7,Udon Thani,212.828871
1979,8,Udon Thani,227.6856452
1979,9,Udon Thani,236.9560484
1979,10,Udon Thani,149.3248387
1979,11,Udon Thani,94.13362903
1979,12,Udon Thani,68.23443548
1980,1,Udon Thani,52.23016129
1980,2,Udon Thani,42.17217742
1980,3,Udon Thani,35.38508065
1980,4,Udon Thani,30.62927419
1980,5,Udon Thani,141.136371
1980,6,Udon Thani,237.7244355
1980,7,Udon Thani,240.6591129
1980,8,Udon Thani,241.2387903
1980,9,Udon Thani,243.3842742
1980,10,Udon Thani,214.3355645
1980,11,Udon Thani,153.6442742
1980,12,Udon Thani,107.6971774
1981,1,Udon Thani,75.82669355
1981,2,Udon Thani,57.35435484
1981,3,Udon Thani,45.45806452
1981,4,Udon Thani,38.5116129
1981,5,Udon Thani,129.2207258
1981,6,Udon Thani,172.2420161
1981,7,Udon Thani,221.3073387
1981,8,Udon Thani,227.0608065
1981,9,Udon Thani,219.0524194
1981,10,Udon Thani,224.4929032
1981,11,Udon Thani,184.1380645
1981,12,Udon Thani,131.9075
1982,1,Udon Thani,92.97483871
1982,2,Udon Thani,72.33427419
1982,3,Udon Thani,58.26048387
1982,4,Udon Thani,47.45620968
1982,5,Udon Thani,59.93379032
1982,6,Udon Thani,87.31330645
1982,7,Udon Thani,123.2371774
1982,8,Udon Thani,160.138871
1982,9,Udon Thani,243.1233871
1982,10,Udon Thani,237.4643548
1982,11,Udon Thani,188.3312903
1982,12,Udon Thani,139.9014516
1983,1,Udon Thani,107.3254839
1983,2,Udon Thani,76.73580645
1983,3,Udon Thani,55.73524194
1983,4,Udon Thani,44.33120968
1983,5,Udon Thani,39.63766129
1983,6,Udon Thani,141.0304032
1983,7,Udon Thani,152.3104839
1983,8,Udon Thani,224.5031452
1983,9,Udon Thani,234.7216129
1983,10,Udon Thani,233.8118548
1983,11,Udon Thani,172.0212097
1983,12,Udon Thani,129.421129
1984,1,Udon Thani,87.99564516
1984,2,Udon Thani,65.57782258
1984,3,Udon Thani,50.14951613
1984,4,Udon Thani,43.71556452
1984,5,Udon Thani,56.6491129
1984,6,Udon Thani,100.3977419
1984,7,Udon Thani,158.4462097
1984,8,Udon Thani,204.0554839
1984,9,Udon Thani,233.2654032
1984,10,Udon Thani,233.0326613
1984,11,Udon Thani,189.7730645
1984,12,Udon Thani,138.2224194
1985,1,Udon Thani,100.5479839
1985,2,Udon Thani,79.74008065
1985,3,Udon Thani,57.94137097
1985,4,Udon Thani,47.89403226
1985,5,Udon Thani,78.49733871
1985,6,Udon Thani,156.8215323
1985,7,Udon Thani,170.1017742
1985,8,Udon Thani,179.5956452
1985,9,Udon Thani,197.1708871
1985,10,Udon Thani,192.1768548
1985,11,Udon Thani,144.9487903
1985,12,Udon Thani,105.196129
1986,1,Udon Thani,75.24766129
1986,2,Udon Thani,56.69717742
1986,3,Udon Thani,44.03919355
1986,4,Udon Thani,37.9566129
1986,5,Udon Thani,179.4699194
1986,6,Udon Thani,201.5562903
1986,7,Udon Thani,210.3737097
1986,8,Udon Thani,225.5914516
1986,9,Udon Thani,228.7803226
1986,10,Udon Thani,214.5621774
1986,11,Udon Thani,162.671129
1986,12,Udon Thani,125.4312097
1987,1,Udon Thani,87.68701613
1987,2,Udon Thani,67.8991129
1987,3,Udon Thani,54.55120968
1987,4,Udon Thani,45.91572581
1987,5,Udon Thani,47.77483871
1987,6,Udon Thani,149.0240323
1987,7,Udon Thani,139.7669355
1987,8,Udon Thani,221.6454032
1987,9,Udon Thani,243.1922581
1987,10,Udon Thani,224.0882258
1987,11,Udon Thani,175.8325806
1987,12,Udon Thani,122.843629
1988,1,Udon Thani,85.85225806
1988,2,Udon Thani,65.59919355
1988,3,Udon Thani,49.99346774
1988,4,Udon Thani,43.01653226
1988,5,Udon Thani,195.3598387
1988,6,Udon Thani,211.573629
1988,7,Udon Thani,230.1846774
1988,8,Udon Thani,232.9235484
1988,9,Udon Thani,234.4260484
1988,10,Udon Thani,242.791371
1988,11,Udon Thani,173.5609677
1988,12,Udon Thani,125.5166129
1989,1,Udon Thani,89.20564516
1989,2,Udon Thani,64.31580645
1989,3,Udon Thani,53.19782258
1989,4,Udon Thani,44.11967742
1989,5,Udon Thani,84.15435484
1989,6,Udon Thani,141.5302419
1989,7,Udon Thani,145.5523387
1989,8,Udon Thani,208.5252419
1989,9,Udon Thani,232.2983871
1989,10,Udon Thani,235.0637097
1989,11,Udon Thani,167.8458871
1989,12,Udon Thani,122.2275806
1990,1,Udon Thani,87.28951613
1990,2,Udon Thani,71.00903226
1990,3,Udon Thani,60.89620968
1990,4,Udon Thani,46.87467742
1990,5,Udon Thani,144.661129
1990,6,Udon Thani,215.3020161
1990,7,Udon Thani,225.9218548
1990,8,Udon Thani,236.8216935
1990,9,Udon Thani,242.541129
1990,10,Udon Thani,221.798629
1990,11,Udon Thani,179.9070161
1990,12,Udon Thani,129.8475
1991,1,Udon Thani,91.53217742
1991,2,Udon Thani,64.71483871
1991,3,Udon Thani,51.25169355
1991,4,Udon Thani,41.67814516
1991,5,Udon Thani,57.22346774
1991,6,Udon Thani,74.14048387
1991,7,Udon Thani,113.6944355
1991,8,Udon Thani,227.0775806
1991,9,Udon Thani,243.3654032
1991,10,Udon Thani,202.7178226
1991,11,Udon Thani,140.7237097
1991,12,Udon Thani,109.6903226
1992,1,Udon Thani,84.96387097
1992,2,Udon Thani,63.55612903
1992,3,Udon Thani,48.39564516
1992,4,Udon Thani,39.47104839
1992,5,Udon Thani,44.33967742
1992,6,Udon Thani,118.2053226
1992,7,Udon Thani,193.1644355
1992,8,Udon Thani,220.6432258
1992,9,Udon Thani,238.6553226
1992,10,Udon Thani,188.6623387
1992,11,Udon Thani,126.3529839
1992,12,Udon Thani,96.79967742
1993,1,Udon Thani,69.92241935
1993,2,Udon Thani,53.58217742
1993,3,Udon Thani,42.96637097
1993,4,Udon Thani,35.87096774
1993,5,Udon Thani,98.94241935
1993,6,Udon Thani,118.5659677
1993,7,Udon Thani,135.7683871
1993,8,Udon Thani,162.6077419
1993,9,Udon Thani,201.3301613
1993,10,Udon Thani,131.5429032
1993,11,Udon Thani,89.80193548
1993,12,Udon Thani,64.76120968
1994,1,Udon Thani,49.74895161
1994,2,Udon Thani,41.29830645
1994,3,Udon Thani,36.13056452
1994,4,Udon Thani,31.05201613
1994,5,Udon Thani,69.54129032
1994,6,Udon Thani,206.2687903
1994,7,Udon Thani,211.245
1994,8,Udon Thani,239.6015323
1994,9,Udon Thani,243.3842742
1994,10,Udon Thani,191.8581452
1994,11,Udon Thani,134.8531452
1994,12,Udon Thani,98.19048387
1995,1,Udon Thani,70.20870968
1995,2,Udon Thani,53.51185484
1995,3,Udon Thani,42.69516129
