year,month,province,tmin
2009,3,Maha Sarakham,22.21045259
2009,4,Maha Sarakham,24.01390086
2009,5,Maha Sarakham,23.79232759
2009,6,Maha Sarakham,24.45676724
2009,7,Maha Sarakham,24.53659483
2009,8,Maha Sarakham,24.51
2009,9,Maha Sarakham,23.79107759
2009,10,Maha Sarakham,23.00674569
2009,11,Maha Sarakham,19.59390086
2009,12,Maha Sarakham,17.72700431
2010,1,Maha Sarakham,19.10818966
2010,2,Maha Sarakham,21.19543103
2010,3,Maha Sarakham,22.25655172
2010,4,Maha Sarakham,25.0874569
2010,5,Maha Sarakham,25.63178879
2010,6,Maha Sarakham,25.16517241
2010,7,Maha Sarakham,24.41853448
2010,8,Maha Sarakham,23.99829741
2010,9,Maha Sarakham,23.87189655
2010,10,Maha Sarakham,22.53711207
2010,11,Maha Sarakham,19.94021552
2010,12,Maha Sarakham,18.27657328
2011,1,Maha Sarakham,16.20881466
2011,2,Maha Sarakham,19.5031681
2011,3,Maha Sarakham,20.13040948
2011,4,Maha Sarakham,23.064375
2011,5,Maha Sarakham,24.02334052
2011,6,Maha Sarakham,24.51758621
2011,7,Maha Sarakham,24.23019397
2011,8,Maha Sarakham,24.1681681
2011,9,Maha Sarakham,24.11181034
2011,10,Maha Sarakham,22.72168103
2011,11,Maha Sarakham,20.34176724
2011,12,Maha Sarakham,17.06023707
2012,1,Maha Sarakham,18.94696121
2012,2,Maha Sarakham,20.18913793
2012,3,Maha Sarakham,22.52528017
2012,4,Maha Sarakham,24.2480819
2012,5,Maha Sarakham,24.31247845
2012,6,Maha Sarakham,24.92387931
2012,7,Maha Sarakham,24.63170259
2012,8,Maha Sarakham,24.37939655
2012,9,Maha Sarakham,23.95297414
2012,10,Maha Sarakham,23.17758621
2012,11,Maha Sarakham,21.84116379
2012,12,Maha Sarakham,19.81909483
2013,1,Maha Sarakham,18.00202586
2013,2,Maha Sarakham,20.78508621
2013,3,Maha Sarakham,22.94653017
2013,4,Maha Sarakham,24.76900862
2013,5,Maha Sarakham,25.01060345
2013,6,Maha Sarakham,24.47894397
2013,7,Maha Sarakham,24.25644397
2013,8,Maha Sarakham,24.73114224
2013,9,Maha Sarakham,23.71131466
2013,10,Maha Sarakham,22.55829741
2013,11,Maha Sarakham,20.86286638
2013,12,Maha Sarakham,15.13036638
2014,1,Maha Sarakham,14.32385776
2014,2,Maha Sarakham,19.17971983
2014,3,Maha Sarakham,22.74633621
2014,4,Maha Sarakham,24.54053879
2014,5,Maha Sarakham,25.07209052
2014,6,Maha Sarakham,25.12202586
2014,7,Maha Sarakham,24.94135776
2014,8,Maha Sarakham,24.43709052
2014,9,Maha Sarakham,24.08338362
2014,10,Maha Sarakham,23.17375
2014,11,Maha Sarakham,21.00648707
2014,12,Maha Sarakham,18.14478448
2015,1,Maha Sarakham,16.10769397
2015,2,Maha Sarakham,19.20898707
2015,3,Maha Sarakham,23.50625
2015,4,Maha Sarakham,24.21107759
2015,5,Maha Sarakham,25.4612931
2015,6,Maha Sarakham,25.34545259
2015,7,Maha Sarakham,25.10193966
2015,8,Maha Sarakham,24.46801724
2015,9,Maha Sarakham,24.37034483
2015,10,Maha Sarakham,23.06060345
2015,11,Maha Sarakham,21.90756466
2015,12,Maha Sarakham,19.74790948
2016,1,Maha Sarakham,18.2950431
2016,2,Maha Sarakham,18.1325431
2016,3,Maha Sarakham,23.30926724
2016,4,Maha Sarakham,25.87931034
2016,5,Maha Sarakham,25.93017241
2016,6,Maha Sarakham,24.70021552
2016,7,Maha Sarakham,25.2875
2016,8,Maha Sarakham,24.44633621
2016,9,Maha Sarakham,24.81659483
2016,10,Maha Sarakham,23.53362069
2016,11,Maha Sarakham,21.79741379
2016,12,Maha Sarakham,19.21637931
2017,1,Maha Sarakham,19.57737069
2017,2,Maha Sarakham,18.92521552
2017,3,Maha Sarakham,22.94094828
2017,4,Maha Sarakham,24.12155172
2017,5,Maha Sarakham,24.7625
2017,6,Maha Sarakham,24.86551724
2017,7,Maha Sarakham,24.80193966
2017,8,Maha Sarakham,24.7762931
2017,9,Maha Sarakham,24.58987069
2017,10,Maha Sarakham,23.20431034
2017,11,Maha Sarakham,21.06422414
2017,12,Maha Sarakham,18.22068966
2018,1,Maha Sarakham,18.79159483
2018,2,Maha Sarakham,19.04288793
2018,3,Maha Sarakham,22.89784483
2018,4,Maha Sarakham,23.86530172
2018,5,Maha Sarakham,24.28685345
2018,6,Maha Sarakham,24.86551724
2018,7,Maha Sarakham,24.84892241
2018,8,Maha Sarakham,24.45258621
2018,9,Maha Sarakham,24.20948276
2018,10,Maha Sarakham,23.18663793
2018,11,Maha Sarakham,21.08728448
2018,12,Maha Sarakham,20.15775862
2019,1,Maha Sarakham,19.08038793
2019,2,Maha Sarakham,22.41293103
2019,3,Maha Sarakham,24.77607759
2019,4,Maha Sarakham,26.19008621
2019,5,Maha Sarakham,25.44094828
2019,6,Maha Sarakham,26.25
2019,7,Maha Sarakham,25.93793103
2019,8,Maha Sarakham,24.74030172
2019,9,Maha Sarakham,24.37456897
2019,10,Maha Sarakham,24.05969828
2019,11,Maha Sarakham,20.79202586
2019,12,Maha Sarakham,17.85818966
2020,1,Maha Sarakham,19.19310345
2020,2,Maha Sarakham,19.67974138
2020,3,Maha Sarakham,23.70064655
2020,4,Maha Sarakham,24.16314655
2020,5,Maha Sarakham,26.66012931
2020,6,Maha Sarakham,25.4137931
2020,7,Maha Sarakham,25.52543103
2020,8,Maha Sarakham,24.41465517
2020,9,Maha Sarakham,24.72823276
2020,10,Maha Sarakham,21.51422414
2020,11,Maha Sarakham,20.55064655
2020,12,Maha Sarakham,17.49978448
2021,1,Maha Sarakham,15.30603448
2021,2,Maha Sarakham,18.44331897
2021,3,Maha Sarakham,22.7875
2021,4,Maha Sarakham,23.23038793
2021,5,Maha Sarakham,25.22392241
2021,6,Maha Sarakham,25.14202586
2021,7,Maha Sarakham,24.85215517
2021,8,Maha Sarakham,25.22306034
2021,9,Maha Sarakham,23.78577586
2021,10,Maha Sarakham,23.03599138
2021,11,Maha Sarakham,20.7299569
2021,12,Maha Sarakham,17.36767241
2022,1,Maha Sarakham,18.37241379
2022,2,Maha Sarakham,18.26077586
2022,3,Maha Sarakham,22.54892241
2022,4,Maha Sarakham,22.63663793
2022,5,Maha Sarakham,23.42693966
2022,6,Maha Sarakham,25.54676724
2022,7,Maha Sarakham,24.89202586
2022,8,Maha Sarakham,24.49806034
2022,9,Maha Sarakham,23.87112069
2022,10,Maha Sarakham,22.06163793
2022,11,Maha Sarakham,21.33771552
2022,12,Maha Sarakham,17.31228448
2003,1,Mukdahan,14.72078283
2003,2,Mukdahan,18.5105303
2003,3,Mukdahan,21.07063131
2003,4,Mukdahan,24.09477273
2003,5,Mukdahan,24.5105303
2003,6,Mukdahan,24.0255303
2003,7,Mukdahan,24.23136364
2003,8,Mukdahan,24.1789899
2003,9,Mukdahan,23.49257576
2003,10,Mukdahan,21.79118687
2003,11,Mukdahan,19.23176768
2003,12,Mukdahan,15.59974747
2004,1,Mukdahan,15.32694444
2004,2,Mukdahan,17.32512626
2004,3,Mukdahan,21.94957071
2004,4,Mukdahan,24.03843434
2004,5,Mukdahan,24.39994949
2004,6,Mukdahan,23.97666667
2004,7,Mukdahan,23.89335859
2004,8,Mukdahan,24.3064899
2004,9,Mukdahan,23.66277778
2004,10,Mukdahan,20.6135101
2004,11,Mukdahan,18.75790404
2004,12,Mukdahan,14.18255051
2005,1,Mukdahan,15.47242424
2005,2,Mukdahan,19.58699495
2005,3,Mukdahan,21.1469697
2005,4,Mukdahan,24.30989899
2005,5,Mukdahan,24.72416667
2005,6,Mukdahan,24.92729798
2005,7,Mukdahan,24.4329798
2005,8,Mukdahan,23.94106061
2005,9,Mukdahan,24.12972222
2005,10,Mukdahan,21.63333333
2005,11,Mukdahan,19.75684343
2005,12,Mukdahan,16.45118687
2006,1,Mukdahan,15.1095202
2006,2,Mukdahan,18.45265152
2006,3,Mukdahan,21.78257576
2006,4,Mukdahan,23.41065657
2006,5,Mukdahan,22.97727273
2006,6,Mukdahan,23.63176768
2006,7,Mukdahan,24.25911616
2006,8,Mukdahan,23.57376263
2006,9,Mukdahan,23.11717172
2006,10,Mukdahan,21.66151515
2006,11,Mukdahan,19.4180303
2006,12,Mukdahan,15.48777778
2007,1,Mukdahan,15.24262626
2007,2,Mukdahan,17.39724747
2007,3,Mukdahan,22.32593434
2007,4,Mukdahan,22.98891414
2007,5,Mukdahan,22.96611111
2007,6,Mukdahan,24.03737374
2007,7,Mukdahan,23.7644697
2007,8,Mukdahan,23.24722222
2007,9,Mukdahan,23.29128788
2007,10,Mukdahan,21.28578283
2007,11,Mukdahan,16.82770202
2007,12,Mukdahan,16.52489899
2008,1,Mukdahan,14.84204545
2008,2,Mukdahan,16.34462121
2008,3,Mukdahan,20.03775253
2008,4,Mukdahan,22.89267677
2008,5,Mukdahan,23.06906566
2008,6,Mukdahan,23.49121212
2008,7,Mukdahan,23.51214646
2008,8,Mukdahan,23.08631313
2008,9,Mukdahan,23.3220202
2008,10,Mukdahan,21.92136364
2008,11,Mukdahan,17.97295455
2008,12,Mukdahan,14.50747475
2009,1,Mukdahan,12.96858586
2009,2,Mukdahan,18.51588384
2009,3,Mukdahan,20.9759596
2009,4,Mukdahan,23.1920202
2009,5,Mukdahan,23.10560606
2009,6,Mukdahan,23.65396465
2009,7,Mukdahan,23.71212121
2009,8,Mukdahan,23.9625
2009,9,Mukdahan,23.21676768
2009,10,Mukdahan,21.55401515
2009,11,Mukdahan,17.92343434
2009,12,Mukdahan,15.58
2010,1,Mukdahan,17.01686869
2010,2,Mukdahan,19.47123737
2010,3,Mukdahan,20.90042929
2010,4,Mukdahan,24.16156566
2010,5,Mukdahan,25.00335859
2010,6,Mukdahan,24.42441919
2010,7,Mukdahan,23.62239899
2010,8,Mukdahan,23.32050505
2010,9,Mukdahan,23.31770202
2010,10,Mukdahan,20.92830808
2010,11,Mukdahan,18.3864899
2010,12,Mukdahan,15.93517677
2011,1,Mukdahan,14.0339899
2011,2,Mukdahan,17.96305556
2011,3,Mukdahan,18.52414141
2011,4,Mukdahan,21.82335859
2011,5,Mukdahan,23.14906566
2011,6,Mukdahan,23.69540404
2011,7,Mukdahan,23.41638889
2011,8,Mukdahan,23.43032828
2011,9,Mukdahan,23.58340909
2011,10,Mukdahan,21.3459596
2011,11,Mukdahan,18.79032828
2011,12,Mukdahan,14.98921717
2012,1,Mukdahan,16.86075758
2012,2,Mukdahan,18.43909091
2012,3,Mukdahan,21.32363636
2012,4,Mukdahan,23.45944444
2012,5,Mukdahan,23.53189394
2012,6,Mukdahan,24.28204545
2012,7,Mukdahan,23.97010101
2012,8,Mukdahan,23.73037879
2012,9,Mukdahan,23.42664141
2012,10,Mukdahan,21.69888889
2012,11,Mukdahan,20.27843434
2012,12,Mukdahan,17.53878788
2013,1,Mukdahan,16.01373737
2013,2,Mukdahan,19.05171717
2013,3,Mukdahan,21.77434343
2013,4,Mukdahan,24.01010101
2013,5,Mukdahan,24.25982323
2013,6,Mukdahan,23.72348485
2013,7,Mukdahan,23.31866162
2013,8,Mukdahan,24.12179293
2013,9,Mukdahan,23.23825758
2013,10,Mukdahan,21.14590909
2013,11,Mukdahan,19.405
2013,12,Mukdahan,13.09868687
2014,1,Mukdahan,12.37699495
2014,2,Mukdahan,17.51497475
2014,3,Mukdahan,21.57661616
2014,4,Mukdahan,23.6860101
2014,5,Mukdahan,24.41666667
2014,6,Mukdahan,24.33573232
2014,7,Mukdahan,24.28325758
2014,8,Mukdahan,23.88272727
2014,9,Mukdahan,23.68585859
2014,10,Mukdahan,21.87242424
2014,11,Mukdahan,19.79810606
2014,12,Mukdahan,15.9905303
2015,1,Mukdahan,14.11068182
2015,2,Mukdahan,17.76686869
2015,3,Mukdahan,22.44659091
2015,4,Mukdahan,23.34962121
2015,5,Mukdahan,24.86222222
2015,6,Mukdahan,24.78921717
2015,7,Mukdahan,24.47861111
2015,8,Mukdahan,23.88368687
2015,9,Mukdahan,23.99030303
2015,10,Mukdahan,21.81444444
2015,11,Mukdahan,20.51252525
2015,12,Mukdahan,17.67992424
2016,1,Mukdahan,16.40782828
2016,2,Mukdahan,16.58181818
2016,3,Mukdahan,22.14924242
2016,4,Mukdahan,24.92247475
2016,5,Mukdahan,25.24848485
2016,6,Mukdahan,24.22525253
2016,7,Mukdahan,24.57727273
2016,8,Mukdahan,23.84217172
2016,9,Mukdahan,24.23080808
2016,10,Mukdahan,22.25505051
2016,11,Mukdahan,20.52323232
2016,12,Mukdahan,17.21212121
2017,1,Mukdahan,17.6020202
2017,2,Mukdahan,17.40530303
2017,3,Mukdahan,21.83914141
2017,4,Mukdahan,23.17954545
2017,5,Mukdahan,24.00378788
2017,6,Mukdahan,24.15454545
2017,7,Mukdahan,23.89015152
2017,8,Mukdahan,24.04368687
2017,9,Mukdahan,24.0290404
2017,10,Mukdahan,21.85252525
2017,11,Mukdahan,19.55151515
2017,12,Mukdahan,16.26085859
2018,1,Mukdahan,16.8530303
2018,2,Mukdahan,17.4479798
2018,3,Mukdahan,21.70075758
2018,4,Mukdahan,22.96691919
2018,5,Mukdahan,23.46489899
2018,6,Mukdahan,24.07323232
2018,7,Mukdahan,24.04343434
2018,8,Mukdahan,23.71287879
2018,9,Mukdahan,23.5709596
2018,10,Mukdahan,21.83005051
2018,11,Mukdahan,19.60858586
2018,12,Mukdahan,18.11717172
2019,1,Mukdahan,17.16313131
2019,2,Mukdahan,21.41186869
2019,3,Mukdahan,23.70429293
2019,4,Mukdahan,25.72247475
2019,5,Mukdahan,24.75151515
2019,6,Mukdahan,25.84974747
2019,7,Mukdahan,24.88005051
2019,8,Mukdahan,23.97020202
2019,9,Mukdahan,23.99747475
2019,10,Mukdahan,23.29343434
2019,11,Mukdahan,19.53131313
2019,12,Mukdahan,16.42146465
2020,1,Mukdahan,17.31969697
2020,2,Mukdahan,18.67853535
2020,3,Mukdahan,22.75277778
2020,4,Mukdahan,23.03787879
2020,5,Mukdahan,26.13863636
2020,6,Mukdahan,25.0969697
2020,7,Mukdahan,25.16489899
2020,8,Mukdahan,23.9010101
2020,9,Mukdahan,24.49469697
2020,10,Mukdahan,20.10555556
2020,11,Mukdahan,18.89494949
2020,12,Mukdahan,15.18989899
2021,1,Mukdahan,13.30883838
2021,2,Mukdahan,17.61767677
2021,3,Mukdahan,22.13838384
2021,4,Mukdahan,23.66363636
2021,5,Mukdahan,25.32272727
2021,6,Mukdahan,24.97171717
2021,7,Mukdahan,24.65959596
2021,8,Mukdahan,24.98838384
2021,9,Mukdahan,23.61388889
2021,10,Mukdahan,21.51792929
2021,11,Mukdahan,18.84545455
2021,12,Mukdahan,15.33434343
2022,1,Mukdahan,16.81540404
2022,2,Mukdahan,16.46388889
2022,3,Mukdahan,21.8760101
2022,4,Mukdahan,21.70909091
2022,5,Mukdahan,22.28080808
2022,6,Mukdahan,24.78232323
2022,7,Mukdahan,24.7770202
2022,8,Mukdahan,24.01262626
2022,9,Mukdahan,23.67929293
2022,10,Mukdahan,20.6
2022,11,Mukdahan,20.32853535
2022,12,Mukdahan,15.24166667
2003,1,Nakhon Nayok,18.49653846
2003,2,Nakhon Nayok,21.12478022
2003,3,Nakhon Nayok,22.32807692
2003,4,Nakhon Nayok,24.40208791
2003,5,Nakhon Nayok,24.66543956
2003,6,Nakhon Nayok,24.13131868
2003,7,Nakhon Nayok,24.25807692
2003,8,Nakhon Nayok,24.71467033
2003,9,Nakhon Nayok,23.78021978
2003,10,Nakhon Nayok,23.5910989
2003,11,Nakhon Nayok,21.98912088
2003,12,Nakhon Nayok,18.86510989
2004,1,Nakhon Nayok,19.06692308
2004,2,Nakhon Nayok,19.85769231
2004,3,Nakhon Nayok,22.82983516
2004,4,Nakhon Nayok,24.33582418
2004,5,Nakhon Nayok,24.21956044
2004,6,Nakhon Nayok,23.82879121
2004,7,Nakhon Nayok,23.99450549
2004,8,Nakhon Nayok,24.57824176
2004,9,Nakhon Nayok,23.91434066
2004,10,Nakhon Nayok,22.67258242
2004,11,Nakhon Nayok,21.96
2004,12,Nakhon Nayok,18.34554945
2005,1,Nakhon Nayok,19.08324176
2005,2,Nakhon Nayok,22.26659341
2005,3,Nakhon Nayok,22.11587912
2005,4,Nakhon Nayok,24.32857143
2005,5,Nakhon Nayok,24.88401099
2005,6,Nakhon Nayok,24.7378022
2005,7,Nakhon Nayok,24.31252747
2005,8,Nakhon Nayok,24.51450549
2005,9,Nakhon Nayok,23.9282967
2005,10,Nakhon Nayok,23.77269231
2005,11,Nakhon Nayok,22.50587912
2005,12,Nakhon Nayok,19.88884615
2006,1,Nakhon Nayok,18.61653846
2006,2,Nakhon Nayok,21.22873626
2006,3,Nakhon Nayok,22.49263736
2006,4,Nakhon Nayok,23.30445055
2006,5,Nakhon Nayok,23.24818681
2006,6,Nakhon Nayok,23.41587912
2006,7,Nakhon Nayok,23.78236264
2006,8,Nakhon Nayok,23.71368132
2006,9,Nakhon Nayok,23.11005495
2006,10,Nakhon Nayok,23.18675824
2006,11,Nakhon Nayok,22.48274725
2006,12,Nakhon Nayok,19.34950549
2007,1,Nakhon Nayok,18.69197802
2007,2,Nakhon Nayok,19.91225275
2007,3,Nakhon Nayok,22.91263736
2007,4,Nakhon Nayok,23.19950549
2007,5,Nakhon Nayok,23.27483516
2007,6,Nakhon Nayok,23.82538462
2007,7,Nakhon Nayok,23.27082418
2007,8,Nakhon Nayok,23.89653846
2007,9,Nakhon Nayok,23.45598901
2007,10,Nakhon Nayok,23.03203297
2007,11,Nakhon Nayok,20.19961538
2007,12,Nakhon Nayok,20.44236264
2008,1,Nakhon Nayok,18.72263736
2008,2,Nakhon Nayok,19.79137363
2008,3,Nakhon Nayok,21.71681319
2008,4,Nakhon Nayok,23.06818681
2008,5,Nakhon Nayok,23.09010989
2008,6,Nakhon Nayok,23.29873626
2008,7,Nakhon Nayok,23.05681319
2008,8,Nakhon Nayok,23.55692308
2008,9,Nakhon Nayok,23.07478022
2008,10,Nakhon Nayok,23.30054945
2008,11,Nakhon Nayok,21.2806044
2008,12,Nakhon Nayok,18.5643956
2009,1,Nakhon Nayok,16.61692308
2009,2,Nakhon Nayok,20.86664835
2009,3,Nakhon Nayok,21.87038462
2009,4,Nakhon Nayok,23.16725275
2009,5,Nakhon Nayok,23.15879121
2009,6,Nakhon Nayok,23.645
2009,7,Nakhon Nayok,23.595
2009,8,Nakhon Nayok,24.00945055
2009,9,Nakhon Nayok,23.38521978
2009,10,Nakhon Nayok,23.19159341
2009,11,Nakhon Nayok,21.07197802
2009,12,Nakhon Nayok,19.87296703
2010,1,Nakhon Nayok,20.45835165
2010,2,Nakhon Nayok,22.4439011
2010,3,Nakhon Nayok,22.43142857
2010,4,Nakhon Nayok,24.5210989
2010,5,Nakhon Nayok,24.84972527
2010,6,Nakhon Nayok,24.25538462
2010,7,Nakhon Nayok,23.62681319
2010,8,Nakhon Nayok,23.39681319
2010,9,Nakhon Nayok,23.3132967
2010,10,Nakhon Nayok,23.00445055
2010,11,Nakhon Nayok,21.77269231
2010,12,Nakhon Nayok,20.4667033
2011,1,Nakhon Nayok,18.14615385
2011,2,Nakhon Nayok,20.64631868
2011,3,Nakhon Nayok,20.42236264
2011,4,Nakhon Nayok,22.765
2011,5,Nakhon Nayok,23.47873626
2011,6,Nakhon Nayok,23.81604396
2011,7,Nakhon Nayok,23.34252747
2011,8,Nakhon Nayok,23.63291209
2011,9,Nakhon Nayok,23.41005495
2011,10,Nakhon Nayok,23.01846154
2011,11,Nakhon Nayok,22.02269231
2011,12,Nakhon Nayok,19.26230769
2012,1,Nakhon Nayok,20.51049451
2012,2,Nakhon Nayok,21.60769231
2012,3,Nakhon Nayok,22.51917582
2012,4,Nakhon Nayok,23.69450549
2012,5,Nakhon Nayok,23.76038462
2012,6,Nakhon Nayok,23.97642857
2012,7,Nakhon Nayok,23.44923077
2012,8,Nakhon Nayok,23.8010989
2012,9,Nakhon Nayok,23.19401099
2012,10,Nakhon Nayok,23.38291209
2012,11,Nakhon Nayok,23.05945055
2012,12,Nakhon Nayok,21.7621978
2013,1,Nakhon Nayok,19.59472527
2013,2,Nakhon Nayok,21.92631868
2013,3,Nakhon Nayok,22.71587912
2013,4,Nakhon Nayok,23.98796703
2013,5,Nakhon Nayok,24.38076923
2013,6,Nakhon Nayok,23.55098901
2013,7,Nakhon Nayok,23.38098901
2013,8,Nakhon Nayok,23.91587912
2013,9,Nakhon Nayok,23.10197802
2013,10,Nakhon Nayok,22.82417582
2013,11,Nakhon Nayok,22.16873626
2013,12,Nakhon Nayok,17.27461538
2014,1,Nakhon Nayok,15.91840659
2014,2,Nakhon Nayok,20.12076923
2014,3,Nakhon Nayok,22.34840659
2014,4,Nakhon Nayok,23.78313187
2014,5,Nakhon Nayok,24.2478022
2014,6,Nakhon Nayok,24.2617033
2014,7,Nakhon Nayok,23.99313187
2014,8,Nakhon Nayok,23.71857143
2014,9,Nakhon Nayok,23.39208791
2014,10,Nakhon Nayok,23.08950549
2014,11,Nakhon Nayok,22.44785714
2014,12,Nakhon Nayok,20.18016484
2015,1,Nakhon Nayok,17.70835165
2015,2,Nakhon Nayok,20.0439011
2015,3,Nakhon Nayok,22.92884615
2015,4,Nakhon Nayok,23.37137363
2015,5,Nakhon Nayok,24.46395604
2015,6,Nakhon Nayok,24.13725275
2015,7,Nakhon Nayok,24.00027473
2015,8,Nakhon Nayok,23.92840659
2015,9,Nakhon Nayok,23.47884615
2015,10,Nakhon Nayok,23.27615385
2015,11,Nakhon Nayok,23.17483516
2015,12,Nakhon Nayok,21.45291209
2016,1,Nakhon Nayok,19.67087912
2016,2,Nakhon Nayok,19.21703297
2016,3,Nakhon Nayok,22.76043956
2016,4,Nakhon Nayok,24.98571429
2016,5,Nakhon Nayok,25.03296703
2016,6,Nakhon Nayok,23.73901099
2016,7,Nakhon Nayok,24.29725275
2016,8,Nakhon Nayok,23.86923077
2016,9,Nakhon Nayok,24.28296703
2016,10,Nakhon Nayok,23.55164835
2016,11,Nakhon Nayok,22.72637363
2016,12,Nakhon Nayok,20.90879121
2017,1,Nakhon Nayok,20.7543956
2017,2,Nakhon Nayok,19.7489011
2017,3,Nakhon Nayok,22.31923077
2017,4,Nakhon Nayok,23.4010989
2017,5,Nakhon Nayok,23.77582418
2017,6,Nakhon Nayok,23.76428571
2017,7,Nakhon Nayok,24.06813187
2017,8,Nakhon Nayok,24.23351648
2017,9,Nakhon Nayok,23.96703297
2017,10,Nakhon Nayok,23.39725275
2017,11,Nakhon Nayok,22.35659341
2017,12,Nakhon Nayok,19.82197802
2018,1,Nakhon Nayok,19.98461538
2018,2,Nakhon Nayok,19.9521978
2018,3,Nakhon Nayok,22.36703297
2018,4,Nakhon Nayok,22.91043956
2018,5,Nakhon Nayok,23.29175824
2018,6,Nakhon Nayok,23.83901099
2018,7,Nakhon Nayok,24.01208791
2018,8,Nakhon Nayok,23.73571429
2018,9,Nakhon Nayok,23.50164835
2018,10,Nakhon Nayok,23.33131868
2018,11,Nakhon Nayok,22.29065934
2018,12,Nakhon Nayok,21.77692308
2019,1,Nakhon Nayok,19.76703297
2019,2,Nakhon Nayok,21.92307692
2019,3,Nakhon Nayok,23.01593407
2019,4,Nakhon Nayok,24.70384615
2019,5,Nakhon Nayok,24.8478022
2019,6,Nakhon Nayok,24.9010989
2019,7,Nakhon Nayok,24.73076923
2019,8,Nakhon Nayok,24.55934066
2019,9,Nakhon Nayok,24.00934066
2019,10,Nakhon Nayok,24.13626374
2019,11,Nakhon Nayok,21.92912088
2019,12,Nakhon Nayok,19.42747253
2020,1,Nakhon Nayok,20.65989011
2020,2,Nakhon Nayok,21.19505495
2020,3,Nakhon Nayok,23.07802198
2020,4,Nakhon Nayok,24.1456044
2020,5,Nakhon Nayok,25.19120879
2020,6,Nakhon Nayok,24.27142857
2020,7,Nakhon Nayok,24.40659341
2020,8,Nakhon Nayok,24.37472527
2020,9,Nakhon Nayok,23.94945055
2020,10,Nakhon Nayok,22.15934066
2020,11,Nakhon Nayok,22.33406593
2020,12,Nakhon Nayok,19.95054945
2021,1,Nakhon Nayok,17.67032967
2021,2,Nakhon Nayok,20.26263736
2021,3,Nakhon Nayok,22.80769231
2021,4,Nakhon Nayok,22.56208791
2021,5,Nakhon Nayok,24.55164835
2021,6,Nakhon Nayok,24.7478022
2021,7,Nakhon Nayok,24.05384615
2021,8,Nakhon Nayok,24.46373626
2021,9,Nakhon Nayok,23.34010989
2021,10,Nakhon Nayok,23.30549451
2021,11,Nakhon Nayok,22.3456044
2021,12,Nakhon Nayok,19.25384615
2022,1,Nakhon Nayok,19.61923077
2022,2,Nakhon Nayok,20.34505495
2022,3,Nakhon Nayok,22.69395604
2022,4,Nakhon Nayok,22.85274725
2022,5,Nakhon Nayok,23.22857143
2022,6,Nakhon Nayok,24.11538462
2022,7,Nakhon Nayok,24.19340659
2022,8,Nakhon Nayok,23.96318681
2022,9,Nakhon Nayok,23.23736264
2022,10,Nakhon Nayok,22.7978022
2022,11,Nakhon Nayok,22.57582418
2022,12,Nakhon Nayok,19.76428571
2003,1,Nakhon Pathom,20.28237179
2003,2,Nakhon Pathom,22.54608974
2003,3,Nakhon Pathom,23.72326923
2003,4,Nakhon Pathom,25.77160256
2003,5,Nakhon Pathom,25.56621795
2003,6,Nakhon Pathom,24.84692308
2003,7,Nakhon Pathom,24.8350641
2003,8,Nakhon Pathom,25.0625
2003,9,Nakhon Pathom,24.32320513
2003,10,Nakhon Pathom,24.47435897
2003,11,Nakhon Pathom,23.5375641
2003,12,Nakhon Pathom,20.34346154
2004,1,Nakhon Pathom,20.83442308
2004,2,Nakhon Pathom,21.40083333
2004,3,Nakhon Pathom,24.24179487
2004,4,Nakhon Pathom,25.79544872
2004,5,Nakhon Pathom,25.21525641
2004,6,Nakhon Pathom,24.52711538
2004,7,Nakhon Pathom,24.76698718
2004,8,Nakhon Pathom,24.82294872
2004,9,Nakhon Pathom,24.48512821
2004,10,Nakhon Pathom,23.57442308
2004,11,Nakhon Pathom,23.29205128
2004,12,Nakhon Pathom,19.94717949
2005,1,Nakhon Pathom,20.84153846
2005,2,Nakhon Pathom,23.62141026
2005,3,Nakhon Pathom,23.54083333
2005,4,Nakhon Pathom,25.7575641
2005,5,Nakhon Pathom,25.76185897
2005,6,Nakhon Pathom,25.40698718
2005,7,Nakhon Pathom,25.0324359
2005,8,Nakhon Pathom,24.88461538
2005,9,Nakhon Pathom,24.5099359
2005,10,Nakhon Pathom,24.60974359
2005,11,Nakhon Pathom,23.95929487
2005,12,Nakhon Pathom,21.42384615
2006,1,Nakhon Pathom,20.30794872
2006,2,Nakhon Pathom,22.59666667
2006,3,Nakhon Pathom,23.82628205
2006,4,Nakhon Pathom,24.68358974
2006,5,Nakhon Pathom,24.15403846
2006,6,Nakhon Pathom,24.08685897
2006,7,Nakhon Pathom,24.45769231
2006,8,Nakhon Pathom,24.02371795
2006,9,Nakhon Pathom,23.60878205
2006,10,Nakhon Pathom,24.00179487
2006,11,Nakhon Pathom,23.76275641
2006,12,Nakhon Pathom,20.70160256
2007,1,Nakhon Pathom,20.44339744
2007,2,Nakhon Pathom,21.13173077
2007,3,Nakhon Pathom,24.17371795
2007,4,Nakhon Pathom,24.63455128
2007,5,Nakhon Pathom,23.90185897
2007,6,Nakhon Pathom,24.54487179
2007,7,Nakhon Pathom,23.89262821
2007,8,Nakhon Pathom,24.2225641
2007,9,Nakhon Pathom,23.96416667
2007,10,Nakhon Pathom,23.97602564
2007,11,Nakhon Pathom,21.80807692
2007,12,Nakhon Pathom,21.74948718
2008,1,Nakhon Pathom,20.49685897
2008,2,Nakhon Pathom,21.56262821
2008,3,Nakhon Pathom,23.09980769
