year,month,province,ws
2015,7,Si Sa Ket,1.8895
2015,8,Si Sa Ket,1.08425
2015,9,Si Sa Ket,1.1335
2015,10,Si Sa Ket,0.647125
2015,11,Si Sa Ket,0.328375
2015,12,Si Sa Ket,0.668125
2016,1,Si Sa Ket,0.965375
2016,2,Si Sa Ket,1.777125
2016,3,Si Sa Ket,1.546875
2016,4,Si Sa Ket,1.824625
2016,5,Si Sa Ket,1.327125
2016,6,Si Sa Ket,1.1565
2016,7,Si Sa Ket,0.881
2016,8,Si Sa Ket,1.207875
2016,9,Si Sa Ket,0.8385
2016,10,Si Sa Ket,0.362875
2016,11,Si Sa Ket,0.567875
2016,12,Si Sa Ket,1.52325
2017,1,Si Sa Ket,1.249125
2017,2,Si Sa Ket,1.14325
2017,3,Si Sa Ket,1.16625
2017,4,Si Sa Ket,1.231
2017,5,Si Sa Ket,0.773375
2017,6,Si Sa Ket,1.063625
2017,7,Si Sa Ket,1.20575
2017,8,Si Sa Ket,0.81925
2017,9,Si Sa Ket,0.809
2017,10,Si Sa Ket,0.72475
2017,11,Si Sa Ket,1.039375
2017,12,Si Sa Ket,1.6595
2018,1,Si Sa Ket,0.61
2018,2,Si Sa Ket,0.79625
2018,3,Si Sa Ket,0.47375
2018,4,Si Sa Ket,0.205
2018,5,Si Sa Ket,0.00125
2018,6,Si Sa Ket,0.865
2018,7,Si Sa Ket,1.275
2018,8,Si Sa Ket,1.1475
2018,9,Si Sa Ket,0.1725
2018,10,Si Sa Ket,0.63625
2018,11,Si Sa Ket,0.31875
2018,12,Si Sa Ket,1.19375
2019,1,Si Sa Ket,1.12375
2019,2,Si Sa Ket,0.65375
2019,3,Si Sa Ket,1.525
2019,4,Si Sa Ket,1.3875
2019,5,Si Sa Ket,0.6475
2019,6,Si Sa Ket,0.955
2019,7,Si Sa Ket,1.0925
2019,8,Si Sa Ket,1.3525
2019,9,Si Sa Ket,0.025
2019,10,Si Sa Ket,0.8225
2019,11,Si Sa Ket,0.86375
2019,12,Si Sa Ket,0.6875
2020,1,Si Sa Ket,0.5125
2020,2,Si Sa Ket,1.09625
2020,3,Si Sa Ket,1.54875
2020,4,Si Sa Ket,1.35375
2020,5,Si Sa Ket,1.235
2020,6,Si Sa Ket,1.0925
2020,7,Si Sa Ket,0.8675
2020,8,Si Sa Ket,1.09875
2020,9,Si Sa Ket,1.00125
2020,10,Si Sa Ket,0.75
2020,11,Si Sa Ket,0.92125
2020,12,Si Sa Ket,1.2075
2021,1,Si Sa Ket,1.325
2021,2,Si Sa Ket,0.74
2021,3,Si Sa Ket,1.065
2021,4,Si Sa Ket,0.165
2021,5,Si Sa Ket,0.85625
2021,6,Si Sa Ket,1.5
2021,7,Si Sa Ket,1.23375
2021,8,Si Sa Ket,0.97875
2021,9,Si Sa Ket,0.85
2021,10,Si Sa Ket,0.7375
2021,11,Si Sa Ket,0.84
2021,12,Si Sa Ket,1.1225
2022,1,Si Sa Ket,0.375
2022,2,Si Sa Ket,0.88875
2022,3,Si Sa Ket,0.51625
2022,4,Si Sa Ket,1.09875
2022,5,Si Sa Ket,1.29125
2022,6,Si Sa Ket,0.9075
2022,7,Si Sa Ket,0.78875
2022,8,Si Sa Ket,0.965
2022,9,Si Sa Ket,0.56
2022,10,Si Sa Ket,1.195
2022,11,Si Sa Ket,0.21625
2022,12,Si Sa Ket,1.2875
2003,1,Songkhla,2.160883234
2003,2,Songkhla,2.525224551
2003,3,Songkhla,1.939775449
2003,4,Songkhla,1.551616766
2003,5,Songkhla,2.004011976
2003,6,Songkhla,1.271721557
2003,7,Songkhla,1.871437126
2003,8,Songkhla,1.908892216
2003,9,Songkhla,2.243233533
2003,10,Songkhla,1.994326347
2003,11,Songkhla,1.215613772
2003,12,Songkhla,2.131482036
2004,1,Songkhla,2.253982036
2004,2,Songkhla,2.057125749
2004,3,Songkhla,1.670553892
2004,4,Songkhla,1.338233533
2004,5,Songkhla,1.569011976
2004,6,Songkhla,2.573458084
2004,7,Songkhla,1.629820359
2004,8,Songkhla,1.915913174
2004,9,Songkhla,0.916691617
2004,10,Songkhla,1.704835329
2004,11,Songkhla,1.95511976
2004,12,Songkhla,1.95
2005,1,Songkhla,2.220583832
2005,2,Songkhla,1.916781437
2005,3,Songkhla,2.426601796
2005,4,Songkhla,1.838892216
2005,5,Songkhla,1.682350299
2005,6,Songkhla,1.85504491
2005,7,Songkhla,2.200553892
2005,8,Songkhla,1.727799401
2005,9,Songkhla,1.697949102
2005,10,Songkhla,1.108622754
2005,11,Songkhla,0.888547904
2005,12,Songkhla,1.5775
2006,1,Songkhla,1.550134731
2006,2,Songkhla,2.672844311
2006,3,Songkhla,1.56991018
2006,4,Songkhla,0.91504491
2006,5,Songkhla,1.205374251
2006,6,Songkhla,1.626736527
2006,7,Songkhla,1.917200599
2006,8,Songkhla,1.791332335
2006,9,Songkhla,1.375718563
2006,10,Songkhla,1.422230539
2006,11,Songkhla,1.297320359
2006,12,Songkhla,1.91745509
2007,1,Songkhla,2.276886228
2007,2,Songkhla,2.048383234
2007,3,Songkhla,1.438458084
2007,4,Songkhla,1.559715569
2007,5,Songkhla,1.329326347
2007,6,Songkhla,1.133443114
2007,7,Songkhla,1.458622754
2007,8,Songkhla,1.810793413
2007,9,Songkhla,1.650883234
2007,10,Songkhla,1.296586826
2007,11,Songkhla,0.989236527
2007,12,Songkhla,1.850434132
2008,1,Songkhla,1.681946108
2008,2,Songkhla,2.575224551
2008,3,Songkhla,2.135583832
2008,4,Songkhla,1.271377246
2008,5,Songkhla,1.825523952
2008,6,Songkhla,1.232335329
2008,7,Songkhla,1.265943114
2008,8,Songkhla,0.842170659
2008,9,Songkhla,1.792874251
2008,10,Songkhla,1.041631737
2008,11,Songkhla,1.638652695
2008,12,Songkhla,1.566362275
2009,1,Songkhla,2.154640719
2009,2,Songkhla,1.478997006
2009,3,Songkhla,1.185973054
2009,4,Songkhla,1.811916168
2009,5,Songkhla,1.33998503
2009,6,Songkhla,1.606047904
2009,7,Songkhla,1.900239521
2009,8,Songkhla,1.952065868
2009,9,Songkhla,2.053143713
2009,10,Songkhla,1.661377246
2009,11,Songkhla,1.474026946
2009,12,Songkhla,2.118008982
2010,1,Songkhla,1.939640719
2010,2,Songkhla,2.093248503
2010,3,Songkhla,2.06491018
2010,4,Songkhla,1.61244012
2010,5,Songkhla,1.236886228
2010,6,Songkhla,1.599520958
2010,7,Songkhla,1.256392216
2010,8,Songkhla,1.018952096
2010,9,Songkhla,0.73742515
2010,10,Songkhla,1.853697605
2010,11,Songkhla,1.066377246
2010,12,Songkhla,0.962290419
2011,1,Songkhla,1.866976048
2011,2,Songkhla,1.954086826
2011,3,Songkhla,1.986811377
2011,4,Songkhla,1.690134731
2011,5,Songkhla,1.44507485
2011,6,Songkhla,1.773368263
2011,7,Songkhla,1.588488024
2011,8,Songkhla,1.252949102
2011,9,Songkhla,1.780374251
2011,10,Songkhla,1.734176647
2011,11,Songkhla,1.681047904
2011,12,Songkhla,1.921422156
2012,1,Songkhla,1.408667665
2012,2,Songkhla,1.705838323
2012,3,Songkhla,1.007934132
2012,4,Songkhla,1.12760479
2012,5,Songkhla,2.28247006
2012,6,Songkhla,1.858293413
2012,7,Songkhla,1.708128743
2012,8,Songkhla,1.47507485
2012,9,Songkhla,1.868637725
2012,10,Songkhla,1.309595808
2012,11,Songkhla,0.531152695
2012,12,Songkhla,1.294745509
2013,1,Songkhla,1.743517964
2013,2,Songkhla,2.373428144
2013,3,Songkhla,1.421197605
2013,4,Songkhla,1.208368263
2013,5,Songkhla,1.301916168
2013,6,Songkhla,1.918038922
2013,7,Songkhla,1.823997006
2013,8,Songkhla,1.27004491
2013,9,Songkhla,1.79242515
2013,10,Songkhla,1.526047904
2013,11,Songkhla,1.058428144
2013,12,Songkhla,1.875958084
2014,1,Songkhla,2.201182635
2014,2,Songkhla,2.077889222
2014,3,Songkhla,2.31760479
2014,4,Songkhla,0.740494012
2014,5,Songkhla,1.288008982
2014,6,Songkhla,1.643428144
2014,7,Songkhla,1.972365269
2014,8,Songkhla,1.082335329
2014,9,Songkhla,1.481062874
2014,10,Songkhla,0.947050898
2014,11,Songkhla,0.951197605
2014,12,Songkhla,1.85758982
2015,1,Songkhla,2.021901198
2015,2,Songkhla,2.569281437
2015,3,Songkhla,2.023697605
2015,4,Songkhla,1.714221557
2015,5,Songkhla,1.053817365
2015,6,Songkhla,1.148278443
2015,7,Songkhla,1.924386228
2015,8,Songkhla,1.32488024
2015,9,Songkhla,1.442350299
2015,10,Songkhla,0.877799401
2015,11,Songkhla,1.228517964
2015,12,Songkhla,1.327155689
2016,1,Songkhla,1.666497006
2016,2,Songkhla,3.097754491
2016,3,Songkhla,2.156182635
2016,4,Songkhla,1.582020958
2016,5,Songkhla,1.744356287
2016,6,Songkhla,1.332949102
2016,7,Songkhla,1.391571856
2016,8,Songkhla,2.31251497
2016,9,Songkhla,2.370479042
2016,10,Songkhla,2.087155689
2016,11,Songkhla,1.018742515
2016,12,Songkhla,1.534461078
2017,1,Songkhla,1.829401198
2017,2,Songkhla,2.32251497
2017,3,Songkhla,1.584236527
2017,4,Songkhla,1.136407186
2017,5,Songkhla,1.084760479
2017,6,Songkhla,1.175883234
2017,7,Songkhla,1.424820359
2017,8,Songkhla,1.039625749
2017,9,Songkhla,1.14742515
2017,10,Songkhla,1.264026946
2017,11,Songkhla,1.394461078
2017,12,Songkhla,1.865344311
2018,1,Songkhla,0.833383234
2018,2,Songkhla,2.401197605
2018,3,Songkhla,1.79505988
2018,4,Songkhla,1.690718563
2018,5,Songkhla,0.574700599
2018,6,Songkhla,1.353742515
2018,7,Songkhla,2.251347305
2018,8,Songkhla,1.636976048
2018,9,Songkhla,1.203143713
2018,10,Songkhla,0.691467066
2018,11,Songkhla,0.931886228
2018,12,Songkhla,1.031287425
2019,1,Songkhla,1.545359281
2019,2,Songkhla,2.184131737
2019,3,Songkhla,1.541916168
2019,4,Songkhla,1.366017964
2019,5,Songkhla,2.20508982
2019,6,Songkhla,1.623502994
2019,7,Songkhla,1.519461078
2019,8,Songkhla,1.913023952
2019,9,Songkhla,0.231736527
2019,10,Songkhla,1.190269461
2019,11,Songkhla,1.003892216
2019,12,Songkhla,2.338473054
2020,1,Songkhla,2.111676647
2020,2,Songkhla,2.949251497
2020,3,Songkhla,1.747305389
2020,4,Songkhla,1.946856287
2020,5,Songkhla,1.227844311
2020,6,Songkhla,1.293263473
2020,7,Songkhla,1.263323353
2020,8,Songkhla,1.285928144
2020,9,Songkhla,1.387125749
2020,10,Songkhla,1.705389222
2020,11,Songkhla,1.089221557
2020,12,Songkhla,1.207634731
2021,1,Songkhla,2.126946108
2021,2,Songkhla,2.409281437
2021,3,Songkhla,2.114520958
2021,4,Songkhla,1.39505988
2021,5,Songkhla,1.473353293
2021,6,Songkhla,1.593712575
2021,7,Songkhla,1.788173653
2021,8,Songkhla,1.604640719
2021,9,Songkhla,1.319161677
2021,10,Songkhla,1.331287425
2021,11,Songkhla,0.843862275
2021,12,Songkhla,1.748353293
2022,1,Songkhla,1.857185629
2022,2,Songkhla,2.152095808
2022,3,Songkhla,1.176646707
2022,4,Songkhla,1.162275449
2022,5,Songkhla,1.68742515
2022,6,Songkhla,1.295808383
2022,7,Songkhla,1.541017964
2022,8,Songkhla,1.231736527
2022,9,Songkhla,1.635778443
2022,10,Songkhla,1.053293413
2022,11,Songkhla,0.770359281
2022,12,Songkhla,1.60988024
2003,1,Sukhothai,0.801428571
2003,2,Sukhothai,0.87125
2003,3,Sukhothai,1.019321429
2003,4,Sukhothai,1.210017857
2003,5,Sukhothai,1.233964286
2003,6,Sukhothai,1.361982143
2003,7,Sukhothai,1.233678571
2003,8,Sukhothai,1.211160714
2003,9,Sukhothai,0.922053571
2003,10,Sukhothai,1.003142857
2003,11,Sukhothai,0.731125
2003,12,Sukhothai,1.027125
2004,1,Sukhothai,0.768696429
2004,2,Sukhothai,1.295125
2004,3,Sukhothai,1.425696429
2004,4,Sukhothai,1.505714286
2004,5,Sukhothai,1.426178571
2004,6,Sukhothai,1.598660714
2004,7,Sukhothai,1.446982143
2004,8,Sukhothai,1.532214286
2004,9,Sukhothai,1.0675
2004,10,Sukhothai,1.177732143
2004,11,Sukhothai,1.068285714
2004,12,Sukhothai,1.100125
2005,1,Sukhothai,1.139517857
2005,2,Sukhothai,1.418232143
2005,3,Sukhothai,1.392
2005,4,Sukhothai,1.266517857
2005,5,Sukhothai,1.305714286
2005,6,Sukhothai,1.668892857
2005,7,Sukhothai,1.568267857
2005,8,Sukhothai,1.689589286
2005,9,Sukhothai,1.203
2005,10,Sukhothai,1.042053571
2005,11,Sukhothai,0.980910714
2005,12,Sukhothai,1.147
2006,1,Sukhothai,1.051160714
2006,2,Sukhothai,1.255607143
2006,3,Sukhothai,1.340285714
2006,4,Sukhothai,1.367428571
2006,5,Sukhothai,1.412125
2006,6,Sukhothai,1.314589286
2006,7,Sukhothai,1.502803571
2006,8,Sukhothai,1.320464286
2006,9,Sukhothai,0.934892857
2006,10,Sukhothai,0.856553571
2006,11,Sukhothai,0.74375
2006,12,Sukhothai,1.014017857
2007,1,Sukhothai,0.991464286
2007,2,Sukhothai,1.068410714
2007,3,Sukhothai,1.248767857
2007,4,Sukhothai,1.194464286
2007,5,Sukhothai,1.210678571
2007,6,Sukhothai,1.020964286
2007,7,Sukhothai,1.218
2007,8,Sukhothai,1.075642857
2007,9,Sukhothai,0.869625
2007,10,Sukhothai,1.0265
2007,11,Sukhothai,1.165232143
2007,12,Sukhothai,0.842982143
2008,1,Sukhothai,0.870214286
2008,2,Sukhothai,1.163660714
2008,3,Sukhothai,1.077392857
2008,4,Sukhothai,1.130053571
2008,5,Sukhothai,1.324125
2008,6,Sukhothai,1.299607143
2008,7,Sukhothai,1.453928571
2008,8,Sukhothai,1.246339286
2008,9,Sukhothai,1.053357143
2008,10,Sukhothai,0.805714286
2008,11,Sukhothai,1.137160714
2008,12,Sukhothai,0.861946429
2009,1,Sukhothai,1.091089286
2009,2,Sukhothai,0.915982143
2009,3,Sukhothai,1.137875
2009,4,Sukhothai,1.370446429
2009,5,Sukhothai,1.163410714
2009,6,Sukhothai,1.484821429
2009,7,Sukhothai,1.616482143
2009,8,Sukhothai,1.116357143
2009,9,Sukhothai,1.009482143
2009,10,Sukhothai,0.732589286
2009,11,Sukhothai,1.015196429
2009,12,Sukhothai,0.709821429
2010,1,Sukhothai,0.651946429
2010,2,Sukhothai,1.123803571
2010,3,Sukhothai,1.257982143
2010,4,Sukhothai,1.488821429
2010,5,Sukhothai,1.397946429
2010,6,Sukhothai,1.185678571
2010,7,Sukhothai,1.216785714
2010,8,Sukhothai,1.065607143
2010,9,Sukhothai,0.865642857
2010,10,Sukhothai,1.013517857
2010,11,Sukhothai,1.017035714
2010,12,Sukhothai,0.887035714
2011,1,Sukhothai,1.114535714
2011,2,Sukhothai,1.008928571
2011,3,Sukhothai,1.124
2011,4,Sukhothai,0.813196429
2011,5,Sukhothai,0.984214286
2011,6,Sukhothai,1.397910714
2011,7,Sukhothai,1.4145
2011,8,Sukhothai,1.189214286
2011,9,Sukhothai,1.15
2011,10,Sukhothai,0.820035714
2011,11,Sukhothai,0.78975
2011,12,Sukhothai,1.024571429
2012,1,Sukhothai,0.867767857
2012,2,Sukhothai,1.121732143
2012,3,Sukhothai,1.125464286
2012,4,Sukhothai,1.266928571
2012,5,Sukhothai,1.146321429
2012,6,Sukhothai,1.510035714
2012,7,Sukhothai,1.532392857
2012,8,Sukhothai,1.322803571
2012,9,Sukhothai,0.9145
2012,10,Sukhothai,0.753428571
2012,11,Sukhothai,0.558928571
2012,12,Sukhothai,0.661696429
2013,1,Sukhothai,0.881410714
2013,2,Sukhothai,0.836339286
2013,3,Sukhothai,1.109642857
2013,4,Sukhothai,1.455785714
2013,5,Sukhothai,1.20975
2013,6,Sukhothai,1.19725
2013,7,Sukhothai,1.375821429
2013,8,Sukhothai,1.305464286
2013,9,Sukhothai,0.929160714
2013,10,Sukhothai,0.925875
2013,11,Sukhothai,0.901428571
2013,12,Sukhothai,1.077982143
2014,1,Sukhothai,0.968410714
2014,2,Sukhothai,1.155714286
2014,3,Sukhothai,1.402
2014,4,Sukhothai,1.212946429
2014,5,Sukhothai,1.135160714
2014,6,Sukhothai,1.413214286
2014,7,Sukhothai,1.347428571
2014,8,Sukhothai,1.095214286
2014,9,Sukhothai,0.997410714
2014,10,Sukhothai,0.810267857
2014,11,Sukhothai,0.72925
2014,12,Sukhothai,1.03675
2015,1,Sukhothai,0.927928571
2015,2,Sukhothai,1.064071429
2015,3,Sukhothai,1.142553571
2015,4,Sukhothai,1.233803571
2015,5,Sukhothai,1.317875
2015,6,Sukhothai,1.263821429
2015,7,Sukhothai,1.614357143
2015,8,Sukhothai,1.196821429
2015,9,Sukhothai,1.103910714
2015,10,Sukhothai,0.820589286
2015,11,Sukhothai,0.696214286
2015,12,Sukhothai,0.765571429
2016,1,Sukhothai,1.012375
2016,2,Sukhothai,1.229464286
2016,3,Sukhothai,1.356142857
2016,4,Sukhothai,1.831714286
2016,5,Sukhothai,1.438875
2016,6,Sukhothai,1.029125
2016,7,Sukhothai,1.21825
2016,8,Sukhothai,1.279464286
2016,9,Sukhothai,0.847392857
2016,10,Sukhothai,0.745125
2016,11,Sukhothai,0.757660714
2016,12,Sukhothai,0.942
2017,1,Sukhothai,0.808321429
2017,2,Sukhothai,1.221071429
2017,3,Sukhothai,1.328714286
2017,4,Sukhothai,1.309732143
2017,5,Sukhothai,1.099892857
2017,6,Sukhothai,1.209714286
2017,7,Sukhothai,1.302410714
2017,8,Sukhothai,1.105125
2017,9,Sukhothai,0.966053571
2017,10,Sukhothai,0.865446429
2017,11,Sukhothai,0.978
2017,12,Sukhothai,1.202232143
2018,1,Sukhothai,0.413928571
2018,2,Sukhothai,0.631428571
2018,3,Sukhothai,0.692857143
2018,4,Sukhothai,0.703035714
2018,5,Sukhothai,0.293571429
2018,6,Sukhothai,0.815178571
2018,7,Sukhothai,1.030535714
2018,8,Sukhothai,0.833571429
2018,9,Sukhothai,0.285357143
2018,10,Sukhothai,0.389107143
2018,11,Sukhothai,0.376785714
2018,12,Sukhothai,0.429285714
2019,1,Sukhothai,0.524107143
2019,2,Sukhothai,0.695357143
2019,3,Sukhothai,1.119464286
2019,4,Sukhothai,1.345892857
2019,5,Sukhothai,1.481964286
2019,6,Sukhothai,1.170714286
2019,7,Sukhothai,1.436607143
2019,8,Sukhothai,0.993928571
2019,9,Sukhothai,0.643035714
2019,10,Sukhothai,0.635714286
2019,11,Sukhothai,0.306607143
2019,12,Sukhothai,0.557857143
2020,1,Sukhothai,0.963214286
2020,2,Sukhothai,1.243928571
2020,3,Sukhothai,1.376785714
2020,4,Sukhothai,1.429642857
2020,5,Sukhothai,1.229107143
2020,6,Sukhothai,1.278571429
2020,7,Sukhothai,1.322678571
2020,8,Sukhothai,1.1125
2020,9,Sukhothai,1.056607143
2020,10,Sukhothai,0.993571429
2020,11,Sukhothai,0.950357143
2020,12,Sukhothai,0.959821429
2021,1,Sukhothai,1.072321429
2021,2,Sukhothai,1.129464286
2021,3,Sukhothai,1.175714286
2021,4,Sukhothai,0.7175
2021,5,Sukhothai,1.065714286
2021,6,Sukhothai,1.608214286
2021,7,Sukhothai,1.294464286
2021,8,Sukhothai,1.086607143
2021,9,Sukhothai,0.974285714
2021,10,Sukhothai,0.863035714
2021,11,Sukhothai,0.797857143
2021,12,Sukhothai,0.930892857
2022,1,Sukhothai,0.870178571
2022,2,Sukhothai,0.99
2022,3,Sukhothai,1.050892857
2022,4,Sukhothai,1.034285714
2022,5,Sukhothai,1.242321429
2022,6,Sukhothai,1.283214286
2022,7,Sukhothai,1.055178571
2022,8,Sukhothai,1.094464286
2022,9,Sukhothai,0.829821429
2022,10,Sukhothai,0.898035714
2022,11,Sukhothai,0.778571429
2022,12,Sukhothai,0.855357143
2003,1,Suphan Buri,0.970166667
2003,2,Suphan Buri,0.8423
2003,3,Suphan Buri,0.644833333
2003,4,Suphan Buri,0.934383333
2003,5,Suphan Buri,1.402333333
2003,6,Suphan Buri,1.008316667
2003,7,Suphan Buri,0.964233333
2003,8,Suphan Buri,1.092266667
2003,9,Suphan Buri,0.966166667
2003,10,Suphan Buri,1.099533333
2003,11,Suphan Buri,0.673233333
2003,12,Suphan Buri,1.382616667
2004,1,Suphan Buri,0.652583333
2004,2,Suphan Buri,1.241183333
2004,3,Suphan Buri,1.444116667
2004,4,Suphan Buri,1.182283333
2004,5,Suphan Buri,1.244683333
2004,6,Suphan Buri,1.239016667
2004,7,Suphan Buri,1.0678
2004,8,Suphan Buri,1.271
2004,9,Suphan Buri,0.772166667
2004,10,Suphan Buri,1.235983333
2004,11,Suphan Buri,1.057816667
2004,12,Suphan Buri,1.039416667
2005,1,Suphan Buri,0.801816667
2005,2,Suphan Buri,1.078016667
2005,3,Suphan Buri,1.32855
2005,4,Suphan Buri,0.899266667
2005,5,Suphan Buri,1.11315
2005,6,Suphan Buri,1.3749
2005,7,Suphan Buri,1.227616667
2005,8,Suphan Buri,1.2463
2005,9,Suphan Buri,0.91235
2005,10,Suphan Buri,0.887766667
2005,11,Suphan Buri,0.529483333
2005,12,Suphan Buri,1.4439
2006,1,Suphan Buri,0.982233333
2006,2,Suphan Buri,0.862533333
2006,3,Suphan Buri,1.067066667
2006,4,Suphan Buri,0.904266667
2006,5,Suphan Buri,0.90705
2006,6,Suphan Buri,0.79865
2006,7,Suphan Buri,1.53475
2006,8,Suphan Buri,1.493933333
2006,9,Suphan Buri,0.731066667
2006,10,Suphan Buri,0.859966667
2006,11,Suphan Buri,0.466
2006,12,Suphan Buri,1.230333333
2007,1,Suphan Buri,1.24015
2007,2,Suphan Buri,1.056183333
2007,3,Suphan Buri,1.262633333
2007,4,Suphan Buri,0.64845
2007,5,Suphan Buri,0.874033333
2007,6,Suphan Buri,0.558916667
2007,7,Suphan Buri,1.058533333
2007,8,Suphan Buri,1.145733333
2007,9,Suphan Buri,0.701366667
2007,10,Suphan Buri,1.316733333
2007,11,Suphan Buri,1.255683333
2007,12,Suphan Buri,0.889783333
2008,1,Suphan Buri,1.0498
2008,2,Suphan Buri,0.84935
2008,3,Suphan Buri,0.992216667
2008,4,Suphan Buri,0.695266667
2008,5,Suphan Buri,1.223166667
2008,6,Suphan Buri,0.968566667
2008,7,Suphan Buri,1.105633333
2008,8,Suphan Buri,0.812516667
2008,9,Suphan Buri,1.0741
2008,10,Suphan Buri,0.53345
2008,11,Suphan Buri,1.304783333
2008,12,Suphan Buri,1.247183333
2009,1,Suphan Buri,1.33295
2009,2,Suphan Buri,0.763033333
2009,3,Suphan Buri,0.7545
2009,4,Suphan Buri,1.11745
2009,5,Suphan Buri,0.6453
2009,6,Suphan Buri,1.463483333
2009,7,Suphan Buri,1.46005
2009,8,Suphan Buri,0.789833333
2009,9,Suphan Buri,1.043233333
2009,10,Suphan Buri,0.467916667
2009,11,Suphan Buri,0.99245
2009,12,Suphan Buri,0.562133333
2010,1,Suphan Buri,0.486916667
2010,2,Suphan Buri,0.910066667
2010,3,Suphan Buri,1.115783333
2010,4,Suphan Buri,1.17755
2010,5,Suphan Buri,1.191766667
2010,6,Suphan Buri,0.822383333
2010,7,Suphan Buri,0.752683333
2010,8,Suphan Buri,0.534283333
2010,9,Suphan Buri,0.568
2010,10,Suphan Buri,0.966983333
2010,11,Suphan Buri,1.07225
2010,12,Suphan Buri,0.896333333
2011,1,Suphan Buri,1.259916667
2011,2,Suphan Buri,0.650933333
2011,3,Suphan Buri,1.155283333
2011,4,Suphan Buri,0.456466667
2011,5,Suphan Buri,0.724383333
2011,6,Suphan Buri,1.140133333
2011,7,Suphan Buri,1.2591
2011,8,Suphan Buri,0.867533333
2011,9,Suphan Buri,1.266233333
2011,10,Suphan Buri,0.8782
2011,11,Suphan Buri,0.847166667
2011,12,Suphan Buri,1.527966667
2012,1,Suphan Buri,0.636716667
2012,2,Suphan Buri,0.649233333
2012,3,Suphan Buri,0.737833333
2012,4,Suphan Buri,0.941233333
2012,5,Suphan Buri,1.135783333
2012,6,Suphan Buri,1.487833333
2012,7,Suphan Buri,1.22155
2012,8,Suphan Buri,1.217716667
2012,9,Suphan Buri,0.757866667
2012,10,Suphan Buri,0.639866667
2012,11,Suphan Buri,0.0369
2012,12,Suphan Buri,0.483683333
2013,1,Suphan Buri,0.7116
2013,2,Suphan Buri,0.66
2013,3,Suphan Buri,0.934266667
2013,4,Suphan Buri,1.082416667
2013,5,Suphan Buri,0.981
2013,6,Suphan Buri,0.638466667
2013,7,Suphan Buri,1.053516667
2013,8,Suphan Buri,0.98475
2013,9,Suphan Buri,0.898683333
2013,10,Suphan Buri,0.776033333
2013,11,Suphan Buri,0.868966667
2013,12,Suphan Buri,1.246316667
2014,1,Suphan Buri,1.283083333
2014,2,Suphan Buri,1.014016667
2014,3,Suphan Buri,0.957016667
2014,4,Suphan Buri,0.876483333
2014,5,Suphan Buri,0.949216667
2014,6,Suphan Buri,1.275916667
2014,7,Suphan Buri,1.145216667
2014,8,Suphan Buri,0.559733333
2014,9,Suphan Buri,0.922666667
2014,10,Suphan Buri,0.750883333
2014,11,Suphan Buri,0.449733333
2014,12,Suphan Buri,1.42025
2015,1,Suphan Buri,1.0209
2015,2,Suphan Buri,1.1243
2015,3,Suphan Buri,1.148883333
2015,4,Suphan Buri,0.995766667
2015,5,Suphan Buri,1.296633333
2015,6,Suphan Buri,1.0924
2015,7,Suphan Buri,1.673783333
2015,8,Suphan Buri,0.97095
2015,9,Suphan Buri,1.10845
2015,10,Suphan Buri,0.697166667
2015,11,Suphan Buri,0.426
2015,12,Suphan Buri,0.66605
2016,1,Suphan Buri,0.999866667
2016,2,Suphan Buri,1.617833333
2016,3,Suphan Buri,1.364433333
2016,4,Suphan Buri,1.620883333
2016,5,Suphan Buri,1.164666667
2016,6,Suphan Buri,0.905033333
2016,7,Suphan Buri,0.78305
2016,8,Suphan Buri,1.036516667
2016,9,Suphan Buri,0.782433333
2016,10,Suphan Buri,0.5397
2016,11,Suphan Buri,0.590933333
2016,12,Suphan Buri,1.474183333
2017,1,Suphan Buri,1.26055
2017,2,Suphan Buri,1.176383333
2017,3,Suphan Buri,1.0389
2017,4,Suphan Buri,1.128166667
2017,5,Suphan Buri,0.711233333
2017,6,Suphan Buri,0.852316667
2017,7,Suphan Buri,1.059616667
2017,8,Suphan Buri,0.6898
2017,9,Suphan Buri,0.73785
2017,10,Suphan Buri,0.773183333
2017,11,Suphan Buri,1.0228
2017,12,Suphan Buri,1.5545
2018,1,Suphan Buri,0.506166667
2018,2,Suphan Buri,0.738333333
2018,3,Suphan Buri,0.428333333
2018,4,Suphan Buri,0.2875
2018,5,Suphan Buri,0.02
2018,6,Suphan Buri,0.835666667
2018,7,Suphan Buri,1.409833333
2018,8,Suphan Buri,1.050833333
2018,9,Suphan Buri,0.2715
2018,10,Suphan Buri,0.5605
2018,11,Suphan Buri,0.326333333
2018,12,Suphan Buri,0.906166667
2019,1,Suphan Buri,1.194
2019,2,Suphan Buri,0.867166667
2019,3,Suphan Buri,1.313
2019,4,Suphan Buri,1.144833333
2019,5,Suphan Buri,1.0265
2019,6,Suphan Buri,0.614166667
2019,7,Suphan Buri,1.019833333
2019,8,Suphan Buri,1.130666667
2019,9,Suphan Buri,0.163
2019,10,Suphan Buri,0.668166667
2019,11,Suphan Buri,0.462666667
2019,12,Suphan Buri,0.4905
2020,1,Suphan Buri,0.568166667
2020,2,Suphan Buri,1.021666667
2020,3,Suphan Buri,1.314333333
2020,4,Suphan Buri,1.239666667
2020,5,Suphan Buri,0.931
2020,6,Suphan Buri,0.82
2020,7,Suphan Buri,0.665166667
2020,8,Suphan Buri,0.999833333
