year,month,province,ppt
2023,6,Nan,106.5350083752094
2023,7,Nan,138.7644891122278
2023,8,Nan,192.06566164154103
2023,9,Nan,250.1474036850921
2023,10,Nan,138.01340033500838
2023,11,Nan,12.597989949748744
2023,12,Nan,3.2815745393634845
2023,1,Narathiwat,450.9789473684211
2023,2,Narathiwat,134.60095693779903
2023,3,Narathiwat,53.253110047846896
2023,4,Narathiwat,76.20526315789475
2023,5,Narathiwat,155.0105263157895
2023,6,Narathiwat,175.67177033492823
2023,7,Narathiwat,187.3708133971292
2023,8,Narathiwat,312.35693779904307
2023,9,Narathiwat,209.31578947368425
2023,10,Narathiwat,322.0612440191388
2023,11,Narathiwat,559.5708133971292
2023,12,Narathiwat,594.2344497607655
2023,1,Nong Bua Lam Phu,0.3464646464646465
2023,2,Nong Bua Lam Phu,8.856060606060606
2023,3,Nong Bua Lam Phu,6.1989898989899
2023,4,Nong Bua Lam Phu,18.658080808080808
2023,5,Nong Bua Lam Phu,94.37474747474748
2023,6,Nong Bua Lam Phu,148.05757575757576
2023,7,Nong Bua Lam Phu,117.3818181818182
2023,8,Nong Bua Lam Phu,128.8171717171717
2023,9,Nong Bua Lam Phu,295.20303030303035
2023,10,Nong Bua Lam Phu,156.60151515151517
2023,11,Nong Bua Lam Phu,6.233333333333333
2023,12,Nong Bua Lam Phu,0.4924242424242425
2023,1,Nong Khai,1.1566037735849055
2023,2,Nong Khai,7.056603773584905
2023,3,Nong Khai,8.28930817610063
2023,4,Nong Khai,24.303773584905663
2023,5,Nong Khai,91.09622641509436
2023,6,Nong Khai,299.01446540880505
2023,7,Nong Khai,318.6069182389937
2023,8,Nong Khai,371.2138364779874
2023,9,Nong Khai,450.6496855345912
2023,10,Nong Khai,132.07672955974843
2023,11,Nong Khai,5.605660377358491
2023,12,Nong Khai,0.2477987421383648
2023,1,Nonthaburi,1.3250000000000002
2023,2,Nonthaburi,24.203125
2023,3,Nonthaburi,5.925000000000001
2023,4,Nonthaburi,21.6125
2023,5,Nonthaburi,74.9375
2023,6,Nonthaburi,108.7625
2023,7,Nonthaburi,119.884375
2023,8,Nonthaburi,83.63125000000001
2023,9,Nonthaburi,238.546875
2023,10,Nonthaburi,178.171875
2023,11,Nonthaburi,53.150000000000006
2023,12,Nonthaburi,4.921875
2023,1,Pathum Thani,1.795890410958904
2023,2,Pathum Thani,15.852054794520548
2023,3,Pathum Thani,5.263013698630138
2023,4,Pathum Thani,26.438356164383563
2023,5,Pathum Thani,76.43972602739727
2023,6,Pathum Thani,109.77945205479452
2023,7,Pathum Thani,119.15342465753426
2023,8,Pathum Thani,111.72739726027396
2023,9,Pathum Thani,242.4520547945205
2023,10,Pathum Thani,161.91780821917808
2023,11,Pathum Thani,56.42739726027397
2023,12,Pathum Thani,4.602739726027397
2023,1,Pattani,266.9692307692308
2023,2,Pattani,52.548351648351655
2023,3,Pattani,24.967032967032967
2023,4,Pattani,57.02967032967032
2023,5,Pattani,128.33516483516485
2023,6,Pattani,142.210989010989
2023,7,Pattani,124.76153846153848
2023,8,Pattani,168.37362637362637
2023,9,Pattani,162.6
2023,10,Pattani,255.82417582417585
2023,11,Pattani,548.2824175824177
2023,12,Pattani,393.5395604395604
2023,1,Phangnga,48.58934010152284
2023,2,Phangnga,38.3243654822335
2023,3,Phangnga,33.293908629441624
2023,4,Phangnga,59.46446700507615
2023,5,Phangnga,243.75634517766497
2023,6,Phangnga,304.44010152284267
2023,7,Phangnga,440.2644670050762
2023,8,Phangnga,496.8959390862944
2023,9,Phangnga,627.0380710659899
2023,10,Phangnga,407.8060913705584
2023,11,Phangnga,212.551269035533
2023,12,Phangnga,54.23451776649747
2023,1,Phatthalung,170.0077777777778
2023,2,Phatthalung,58.97833333333334
2023,3,Phatthalung,30.20888888888889
2023,4,Phatthalung,54.66277777777778
2023,5,Phatthalung,106.99777777777778
