year,month,province,tmax
2023,5,Samut Prakan,35.50869565217391
2023,6,Samut Prakan,34.219565217391306
2023,7,Samut Prakan,33.39565217391304
2023,8,Samut Prakan,33.676086956521736
2023,9,Samut Prakan,32.77173913043478
2023,10,Samut Prakan,32.55
2023,11,Samut Prakan,32.07173913043478
2023,12,Samut Prakan,33.07826086956521
2023,1,Samut Sakhon,30.9897435897436
2023,2,Samut Sakhon,32.25897435897436
2023,3,Samut Sakhon,33.40256410256411
2023,4,Samut Sakhon,35.43589743589744
2023,5,Samut Sakhon,35.43846153846154
2023,6,Samut Sakhon,34.02564102564103
2023,7,Samut Sakhon,33.48205128205128
2023,8,Samut Sakhon,33.87179487179488
2023,9,Samut Sakhon,32.95641025641026
2023,10,Samut Sakhon,32.43846153846154
2023,11,Samut Sakhon,32.00256410256411
2023,12,Samut Sakhon,32.35384615384616
2023,1,Samut Songkhram,30.84500000000001
2023,2,Samut Songkhram,32.209999999999994
2023,3,Samut Songkhram,33.285000000000004
2023,4,Samut Songkhram,35.135
2023,5,Samut Songkhram,35.5
2023,6,Samut Songkhram,33.825
2023,7,Samut Songkhram,33.33
2023,8,Samut Songkhram,33.685
2023,9,Samut Songkhram,32.72
2023,10,Samut Songkhram,32.36000000000001
2023,11,Samut Songkhram,31.860000000000003
2023,12,Samut Songkhram,32.1
2023,1,Saraburi,30.58988095238095
2023,2,Saraburi,33.53392857142857
2023,3,Saraburi,35.11369047619048
2023,4,Saraburi,36.69464285714285
2023,5,Saraburi,35.59702380952381
2023,6,Saraburi,34.38214285714285
2023,7,Saraburi,33.57678571428571
2023,8,Saraburi,33.05714285714286
2023,9,Saraburi,32.086309523809526
2023,10,Saraburi,32.144642857142856
2023,11,Saraburi,32.104166666666664
2023,12,Saraburi,32.250595238095244
2023,1,Satun,31.530769230769227
2023,2,Satun,32.95384615384615
2023,3,Satun,33.874825174825176
2023,4,Satun,34.16153846153846
2023,5,Satun,33.46363636363637
2023,6,Satun,32.46013986013986
2023,7,Satun,32.49650349650349
2023,8,Satun,32.14195804195804
2023,9,Satun,31.619580419580423
2023,10,Satun,31.86433566433566
2023,11,Satun,31.067832167832165
2023,12,Satun,31.613286713286712
2023,1,Si Sa Ket,29.3693023255814
2023,2,Si Sa Ket,32.822790697674414
2023,3,Si Sa Ket,34.335116279069766
2023,4,Si Sa Ket,36.5253488372093
2023,5,Si Sa Ket,34.6353488372093
2023,6,Si Sa Ket,32.132790697674416
2023,7,Si Sa Ket,31.621162790697674
2023,8,Si Sa Ket,31.79116279069768
2023,9,Si Sa Ket,31.230930232558137
2023,10,Si Sa Ket,32.18046511627907
2023,11,Si Sa Ket,32.09837209302326
2023,12,Si Sa Ket,32.06837209302326
2023,1,Sing Buri,30.534146341463416
2023,2,Sing Buri,33.131707317073165
2023,3,Sing Buri,34.321951219512194
2023,4,Sing Buri,37.22439024390244
2023,5,Sing Buri,36.078048780487805
2023,6,Sing Buri,35.20487804878048
2023,7,Sing Buri,34.0
2023,8,Sing Buri,33.81219512195122
2023,9,Sing Buri,32.48780487804878
2023,10,Sing Buri,32.72682926829268
2023,11,Sing Buri,32.443902439024384
2023,12,Sing Buri,32.74878048780488
2023,1,Songkhla,30.442458100558657
2023,2,Songkhla,31.46312849162011
2023,3,Songkhla,32.77569832402235
2023,4,Songkhla,34.16731843575419
2023,5,Songkhla,33.809776536312846
2023,6,Songkhla,33.105027932960894
2023,7,Songkhla,33.02597765363128
2023,8,Songkhla,32.6391061452514
2023,9,Songkhla,31.93016759776536
2023,10,Songkhla,32.08631284916201
2023,11,Songkhla,30.68379888268156
2023,12,Songkhla,31.089944134078213
2023,1,Sukhothai,30.70245398773006
2023,2,Sukhothai,34.028527607361966
2023,3,Sukhothai,35.80245398773006
2023,4,Sukhothai,38.965950920245405
2023,5,Sukhothai,36.44723926380368
2023,6,Sukhothai,34.680061349693254
2023,7,Sukhothai,33.78558282208589
2023,8,Sukhothai,33.03957055214724
2023,9,Sukhothai,32.117177914110435
2023,10,Sukhothai,32.08251533742331
2023,11,Sukhothai,32.48803680981595
2023,12,Sukhothai,32.2398773006135
2023,1,Suphan Buri,31.280377358490565
2023,2,Suphan Buri,33.67962264150943
2023,3,Suphan Buri,35.315849056603774
2023,4,Suphan Buri,37.63207547169812
2023,5,Suphan Buri,36.258490566037736
2023,6,Suphan Buri,34.629056603773584
2023,7,Suphan Buri,33.47320754716981
2023,8,Suphan Buri,33.63132075471699
2023,9,Suphan Buri,32.421886792452824
2023,10,Suphan Buri,32.40415094339622
2023,11,Suphan Buri,31.999245283018865
2023,12,Suphan Buri,32.71169811320755
2023,1,Surat Thani,31.38164251207729
2023,2,Surat Thani,32.84202898550725
2023,3,Surat Thani,34.155072463768114
2023,4,Surat Thani,35.57600644122383
2023,5,Surat Thani,34.10692431561997
2023,6,Surat Thani,32.39533011272142
2023,7,Surat Thani,32.28743961352657
2023,8,Surat Thani,32.46457326892109
2023,9,Surat Thani,31.479710144927537
2023,10,Surat Thani,31.539291465378422
2023,11,Surat Thani,30.95797101449276
2023,12,Surat Thani,31.633977455716582
2023,1,Surin,29.399529411764707
2023,2,Surin,33.37176470588236
2023,3,Surin,34.75247058823529
2023,4,Surin,37.30376470588235
2023,5,Surin,35.32329411764706
2023,6,Surin,33.24682352941176
2023,7,Surin,32.72470588235294
2023,8,Surin,32.74729411764706
2023,9,Surin,31.75247058823529
2023,10,Surin,32.20470588235294
2023,11,Surin,32.09929411764706
2023,12,Surin,31.95082352941176
2023,1,Tak,29.26363636363636
2023,2,Tak,32.00118063754427
2023,3,Tak,33.78240850059032
2023,4,Tak,36.08170011806376
2023,5,Tak,33.188902007083826
2023,6,Tak,30.68913813459268
2023,7,Tak,30.294332939787484
2023,8,Tak,29.616056670602124
2023,9,Tak,29.98347107438017
2023,10,Tak,30.396576151121607
2023,11,Tak,31.03164108618654
2023,12,Tak,30.967532467532468
2023,1,Trang,31.688127853881284
2023,2,Trang,33.548858447488584
2023,3,Trang,34.30821917808219
2023,4,Trang,34.97260273972603
2023,5,Trang,33.84703196347032
2023,6,Trang,32.83196347031964
2023,7,Trang,32.642009132420085
2023,8,Trang,32.43470319634703
2023,9,Trang,31.69178082191781
2023,10,Trang,32.00273972602739
2023,11,Trang,31.03333333333333
2023,12,Trang,31.919178082191777
2023,1,Trat,30.84084507042253
2023,2,Trat,32.5056338028169
2023,3,Trat,33.26338028169014
2023,4,Trat,34.60070422535211
2023,5,Trat,34.014084507042256
2023,6,Trat,32.16338028169014
2023,7,Trat,31.727464788732394
2023,8,Trat,31.94225352112676
2023,9,Trat,31.60422535211268
2023,10,Trat,32.34577464788732
2023,11,Trat,32.91197183098591
2023,12,Trat,33.46478873239437
2023,1,Ubon Ratchathani,29.71976127320955
2023,2,Ubon Ratchathani,33.36737400530504
2023,3,Ubon Ratchathani,34.77652519893899
2023,4,Ubon Ratchathani,36.71206896551724
2023,5,Ubon Ratchathani,35.141511936339526
2023,6,Ubon Ratchathani,32.11750663129973
2023,7,Ubon Ratchathani,31.612466843501327
2023,8,Ubon Ratchathani,31.628647214854112
2023,9,Ubon Ratchathani,31.1237400530504
2023,10,Ubon Ratchathani,32.14137931034483
2023,11,Ubon Ratchathani,31.923607427055703
2023,12,Ubon Ratchathani,32.08806366047745
2023,1,Udon Thani,28.720593692022263
2023,2,Udon Thani,32.12244897959184
2023,3,Udon Thani,34.307606679035246
2023,4,Udon Thani,37.29591836734694
2023,5,Udon Thani,35.849721706864564
2023,6,Udon Thani,33.487384044526905
2023,7,Udon Thani,32.78367346938775
2023,8,Udon Thani,31.825974025974027
2023,9,Udon Thani,31.355287569573285
2023,10,Udon Thani,31.96883116883117
2023,11,Udon Thani,31.77235621521336
2023,12,Udon Thani,30.31836734693877
2023,1,Uthai Thani,30.53664596273292
2023,2,Uthai Thani,32.5083850931677
2023,3,Uthai Thani,34.33726708074534
2023,4,Uthai Thani,37.10093167701864
2023,5,Uthai Thani,34.67484472049689
2023,6,Uthai Thani,33.12018633540373
2023,7,Uthai Thani,31.86925465838509
2023,8,Uthai Thani,31.73198757763976
2023,9,Uthai Thani,31.31925465838509
2023,10,Uthai Thani,31.59254658385093
2023,11,Uthai Thani,31.37018633540373
2023,12,Uthai Thani,31.661801242236027
2023,1,Uttaradit,30.160204081632653
2023,2,Uttaradit,33.41862244897959
2023,3,Uttaradit,35.4719387755102
2023,4,Uttaradit,37.57780612244898
2023,5,Uttaradit,35.235969387755105
2023,6,Uttaradit,33.4109693877551
2023,7,Uttaradit,33.01862244897959
2023,8,Uttaradit,32.063010204081635
2023,9,Uttaradit,31.597959183673467
2023,10,Uttaradit,31.958163265306123
2023,11,Uttaradit,31.994642857142857
2023,12,Uttaradit,31.701020408163263
2023,1,Yala,29.35781990521328
2023,2,Yala,30.04549763033176
2023,3,Yala,31.162559241706163
2023,4,Yala,32.594312796208534
2023,5,Yala,32.71042654028436
2023,6,Yala,31.978199052132705
2023,7,Yala,31.80710900473934
2023,8,Yala,31.13554502369668
2023,9,Yala,30.95592417061612
2023,10,Yala,31.251658767772515
2023,11,Yala,30.10379146919431
2023,12,Yala,30.364928909952607
2023,1,Yasothon,29.240816326530613
2023,2,Yasothon,33.428061224489795
2023,3,Yasothon,35.101020408163265
2023,4,Yasothon,37.55612244897959
2023,5,Yasothon,35.60969387755102
2023,6,Yasothon,32.98979591836735
2023,7,Yasothon,32.61887755102041
2023,8,Yasothon,32.227551020408164
2023,9,Yasothon,31.492346938775512
2023,10,Yasothon,32.651020408163255
2023,11,Yasothon,32.44030612244898
2023,12,Yasothon,31.71785714285714
